"X","X2014_F05600_ln","X2014_F10400_ln","X2014_CAPAS_ln","X2014_F05510_ln","X2014_F10500_ln","X2014_F10300_ln","X2014_RETA_ln","X2014_F02200_ln","X2014_V16140_ln","not_survive"
1636,1.38629436111989,2.94443897916644,-5.13579843705026,5.0998664278242,3.29583686600433,4.24849524204936,-1.50678375837402,5.43372200355424,2.70805020110221,0
1637,3.2188758248682,5.07517381523383,-5.5834963087817,6.6682282484174,6.62406522779989,4.69134788222914,-1.83527161586683,8.22469956196723,2.63905732961526,0
1638,2.89037175789616,3.63758615972639,-4.3528552573736,4.35670882668959,6.64509096950564,4.85981240436167,-3.08929267163453,6.3261494731551,3.46573590279973,0
1639,3.25809653802148,2.19722457733622,-1.91081882924404,5.67675380226828,6.75343791859778,4.57471097850338,-0.286825541350165,4.02535169073515,2.77258872223978,1
1641,6.45990445437753,5.31320597904179,-0.692445672288455,6.59714570188665,7.94590959861313,6.38687931936265,-1.48494757629173,6.89972310728487,2.77258872223978,0
1643,5.18738580584075,4.72738781871234,-1.50818417872893,1.09861228866811,3.25809653802148,6.4281052726846,-5.71593060859185,6.71901315438526,4.23410650459726,0
1644,2.39789527279837,1.09861228866811,-3.22457384598284,1.79175946922805,7.24636808010246,4.26267987704132,-4.09156291926022,4.00733318523247,2.63905732961526,0
1646,4.82028156560504,2.94443897916644,-1.58151545181448,6.31716468674728,6.67708346124714,4.77912349311153,-0.418615327495043,4.969813299576,2.89037175789616,0
1647,1.09861228866811,0,-3.89182029811063,0,4.70048036579242,4.27666611901606,-5.02388052084628,0,2.70805020110221,1
1648,4.77068462446567,3.52636052461616,-2.07273974541382,5.59098698051086,7.70841066725737,4.47733681447821,-1.81450868268862,6.7990558620588,2.70805020110221,0
1650,5.71373280550937,5.03695260241363,-1.87805726505953,7.7445698093545,8.90463009700501,5.85793315448346,-0.351943108147097,7.60439634879634,3.87120101090789,0
1651,5.66642668811243,3.52636052461616,-0.35105168638437,7.09920174355309,6.16751649088834,6.72262979485545,-0.968887882725151,2.89037175789616,3.49650756146648,0
1652,5.86929691313377,5.71373280550937,-3.30306728390717,7.79193595693806,9.480214825778,6.71417052990947,-1.56725536177048,8.23217423638394,5.06259503302697,0
1653,4.72738781871234,4.15888308335967,-1.39616610959904,6.16961073249146,5.03043792139244,4.64439089914137,-0.598882479157174,6.16541785423142,2.77258872223978,0
1654,3.43398720448515,4.83628190695148,-3.09104245335832,5.70044357339069,7.87929148508227,4.58496747867057,-1.03770892120527,6.13556489108174,2.63905732961526,0
1655,3.66356164612965,1.79175946922805,-1.97214116120418,2.39789527279837,7.02731451403978,4.7361984483945,-3.46857278413493,4.60517018598809,2.89037175789616,0
1656,2.484906649788,2.83321334405622,-3.0513021247088,5.8406416573734,6.63200177739563,5.08759633523238,-1.14222109409554,3.46573590279973,2.77258872223978,0
1657,3.95124371858143,0,0.0901510969942975,1.38629436111989,5.28826703069454,4.53259949315326,-5.02388052084628,2.07944154167984,2.94443897916644,0
1658,0,0,-7.47212166967616,0,7.63819824428578,4.63472898822964,-5.54517744447956,0,3.13549421592915,1
1661,0,4.53259949315326,-5.79301360838414,0,6.15909538849193,4.64439089914137,-5.5667073956192,4.85203026391962,2.63905732961526,1
1662,5.95324333428778,4.75359019110636,-1.97181748423097,7.39387829010776,6.86797440897029,5.33271879326537,-0.966193145536269,7.99463231143183,3.58351893845611,0
1663,6.58340922215876,5.03043792139244,-0.335404240791681,5.87211778947542,4.26267987704132,5.44673737166631,-1.41817509297118,6.99393297522319,3.46573590279973,0
1664,1.6094379124341,0,-4.79247928429309,2.83321334405622,5.97126183979046,4.53259949315326,-3.62041165483648,5.09375020080676,2.77258872223978,1
1666,5.08140436498446,2.30258509299405,0.92470592879944,4.46590811865458,6.5792512120101,5.59098698051086,-1.35417481169778,3.25809653802148,2.94443897916644,0
1667,5.78689738136671,4.53259949315326,-0.46446344887012,5.67332326717149,8.3059782109673,5.4249500174814,-1.32609920033647,6.26909628370626,3.46573590279973,0
1668,5.25749537202778,3.71357206670431,0.794929874869888,7.71646080017636,4.14313472639153,7.11558212618445,0.338701891948482,4.43081679884331,2.70805020110221,0
1672,5.82894561761021,5.17614973257383,-2.39665596169663,8.79981246952556,8.99131333617381,7.63723438878947,-0.286890261992448,6.51323011091231,3.17805383034795,0
1673,4.51085950651685,2.19722457733622,0.926241062727323,2.39789527279837,4.07753744390572,5.4380793089232,-5.17614973257383,3.68887945411394,3.85014760171006,0
1675,0,3.36729582998647,-5.00394630594546,4.36944785246702,5.84643877505772,3.63758615972639,-1.05108714680526,5.15329159449778,2.56494935746154,0
1676,5.79909265446053,3.40119738166216,1.03016452485342,6.40357419793482,0,5.04342511691925,-0.584838984064777,4.87519732320115,3.46573590279973,0
1678,5.75574221358691,3.61091791264422,-1.52877773021177,7.02019070831193,7.49387388678356,5.29330482472449,-0.514037617962164,5.75257263882563,3.17805383034795,0
1679,5.08759633523238,2.19722457733622,-0.431060655297128,5.17614973257383,5.75257263882563,4.86753445045558,-0.887635476113779,3.40119738166216,3.17805383034795,0
1680,5.87493073085203,3.52636052461616,2.80839817493649,1.09861228866811,4.66343909411207,6.81783057145415,-8.26898820950666,3.17805383034795,3.09104245335832,0
1682,5.06890420222023,5.24174701505964,-2.64869595845303,7.58528107863913,7.35500192110526,5.63478960316925,-0.418081979990823,6.38350663488401,2.99573227355399,0
1684,4.82028156560504,4.68213122712422,-3.82601692566582,7.48380668766583,10.1253502839506,6.90975328164481,-1.40605290010718,7.07326971745971,4.72738781871234,0
1685,5.55682806169954,2.77258872223978,-0.862610582410531,5.03043792139244,8.74353163362697,5.4510384535657,-1.64286004637522,6.23048144757848,3.49650756146648,0
1686,0,1.09861228866811,-5.3890717298165,4.00733318523247,1.38629436111989,4.60517018598809,0.829279354884525,0,2.63905732961526,0
1689,1.38629436111989,4.93447393313069,-4.97890923276371,1.79175946922805,7.8188324438034,5.28320372873799,-5.68187763926815,6.36475075685191,3.3322045101752,0
1690,2.30258509299405,3.3322045101752,-3.6866041402768,1.09861228866811,7.36707705988101,4.98360662170834,-0.693147180559945,5.82894561761021,3.29583686600433,0
1692,5.73009978297357,5.47227067367148,-2.53411443768453,8.01168672912785,7.17548971362422,5.45958551414416,-0.624888219308471,8.16308637558322,3.25809653802148,0
1693,4.92725368515721,4.48863636973214,-6.66632045769568,0,6.69208374250663,5.5683445037611,-5.82806287516654,5.32300997913841,2.89037175789616,1
1694,2.30258509299405,1.94591014905531,-4.2854656729679,2.07944154167984,6.36818718635049,5.25749537202778,-5.02388052084628,4.36944785246702,3.2188758248682,0
1696,4.81218435537242,4.66343909411207,-2.85571482408712,6.5206211275587,8.96979630598181,5.22035582507832,-1.82269475384625,7.73499619402278,3.09104245335832,0
1697,0,1.38629436111989,-5.78689738136671,3.55534806148941,0.693147180559945,4.18965474202643,-0.0555698511548108,2.70805020110221,2.70805020110221,1
1698,5.22035582507832,1.94591014905531,-1.12746044300577,5.95064255258773,7.38832785957711,5.4249500174814,-0.887762648259617,4.80402104473326,3.46573590279973,0
1699,2.07944154167984,1.6094379124341,-3.09670819089399,4.68213122712422,8.02092771898158,4.81218435537242,-1.19560455465542,0.693147180559945,2.83321334405622,0
1700,4.24849524204936,2.484906649788,-6.18620862390049,6.89770494312864,7.45529848568329,5.56452040732269,-0.0357180826020792,2.70805020110221,3.09104245335832,0
1701,5.08140436498446,3.2188758248682,-2.16505529440283,7.84384863815247,7.47250074473756,4.89034912822175,-0.228618731202299,6.50279004591562,2.70805020110221,0
1702,6.07073772800249,5.35185813347607,-2.0006946745401,8.20439841814938,8.84635304331433,6.3919171133926,-0.570842040588946,4.67282883446191,3.8286413964891,0
1703,5.73009978297357,4.9416424226093,-7.61480536471107,7.63240112660145,11.2959379264674,5.7268477475872,-2.99633771039515,8.60483770126828,3.2188758248682,1
1705,2.89037175789616,3.2188758248682,-2.43798973000025,6.72503364216684,2.56494935746154,6.11809719804135,-0.130375156443085,5.43372200355424,2.77258872223978,0
1706,1.79175946922805,5.4971682252932,-7.1420365747068,6.15697898558556,8.29329935871132,4.91998092582813,-0.182872672817824,8.35796296584568,2.56494935746154,0
1707,4.48863636973214,2.39789527279837,-2.30555098740742,5.91350300563827,7.69984240739699,4.44265125649032,-1.01012562250016,6.04973345523196,2.89037175789616,0
1708,0.693147180559945,1.38629436111989,-5.74939298590825,1.79175946922805,4.55387689160054,4.77912349311153,-6.04263283368238,1.6094379124341,2.99573227355399,0
1709,4.94875989037817,2.56494935746154,0.100418747747047,0,2.19722457733622,4.7361984483945,-3.28519846779927,4.86753445045558,3.04452243772342,0
1710,6.54534966033442,6.67076632084587,-2.70632606274407,8.90937040519747,9.70741183950951,7.38647084882989,-0.825520965163183,9.03990785957464,4.94875989037817,0
1711,4.56434819146784,0.693147180559945,1.09861228866811,4.55387689160054,2.83321334405622,6.01859321449623,-0.918393782070934,3.2188758248682,2.83321334405622,0
1712,2.484906649788,1.38629436111989,-2.30258509299405,3.89182029811063,6.46614472423762,4.969813299576,-1.39138343062736,2.63905732961526,2.70805020110221,0
1713,3.13549421592915,4.21950770517611,-2.46809953147162,4.14313472639153,3.3322045101752,4.52178857704904,-2.05127066471314,5.68697535633982,2.63905732961526,0
1714,3.76120011569356,3.17805383034795,-1.81237875643079,4.91998092582813,6.57368016696065,4.63472898822964,-0.99622113677931,3.89182029811063,2.56494935746154,0
1715,7.23489842031483,6.23832462503951,-2.19679850148827,9.56444200779579,6.25382881157547,7.82923253754359,-0.449020397948911,9.47270463644367,5.18738580584075,0
1716,4.9416424226093,3.52636052461616,-1.30746059979549,3.89182029811063,7.44249272279444,4.8283137373023,-3.9201531315114,4.47733681447821,2.56494935746154,0
1717,1.38629436111989,2.94443897916644,-4.87519732320115,5.41610040220442,7.03790596344718,4.60517018598809,-1.13211870055795,5.12989871492307,3.36729582998647,0
1720,4.75359019110636,2.70805020110221,-2.28380519834245,6.57368016696065,9.7291936874294,5.27811465923052,-1.00344176391603,3.61091791264422,3.2188758248682,0
1721,4.14313472639153,0.693147180559945,2.86220088092947,4.95582705760126,2.99573227355399,5.04985600724954,-0.806224325178916,0,3.43398720448515,0
1722,4.35670882668959,1.94591014905531,1.82685078903933,5.19295685089021,0,4.75359019110636,-0.452490046753027,2.63905732961526,3.04452243772342,0
1723,3.25809653802148,2.63905732961526,-3.93462283734539,2.30258509299405,7.19368581839511,5.68017260901707,-3.61361696961339,4.23410650459726,3.09104245335832,0
1724,7.40306109109009,5.96357934361845,-1.67541454373221,9.21123996721902,10.3307141524258,7.50384074669895,-0.418336916949246,8.5855992240803,5.42053499927229,0
1725,3.40119738166216,1.79175946922805,-1.50070471229763,6.46769872610435,3.3322045101752,6.45676965557216,-0.325767406475656,4.12713438504509,4.55387689160054,0
1726,1.6094379124341,1.38629436111989,-0.693147180559945,1.6094379124341,5.73657229747919,5.65599181081985,-3.89182029811063,2.30258509299405,3.25809653802148,1
1727,4.45434729625351,3.58351893845611,-0.70865136709591,5.30826769740121,4.74493212836325,4.97673374242057,-1.58640234203228,4.70953020131233,2.99573227355399,0
1730,3.80666248977032,1.09861228866811,-0.955511445027436,4.33073334028633,5.47227067367148,4.76217393479776,-0.712691776632916,2.70805020110221,2.89037175789616,0
1733,0,1.94591014905531,-7.1420365747068,4.57471097850338,7.42177579364465,4.60517018598809,-1.26593067887002,1.94591014905531,2.56494935746154,1
1734,5.13579843705026,2.56494935746154,-2.49717674237981,6.22257626807137,9.68277853533738,5.34710753071747,-1.67472020452452,6.52941883826223,3.2188758248682,0
1735,3.80666248977032,4.34380542185368,-2.40152504084895,6.43615036836943,2.94443897916644,6.69332366826995,-0.672911767317745,6.29526600143965,2.77258872223978,1
1736,5.31811999384422,7.22766249872865,-4.45821577303143,9.01432548805023,10.9551829214165,6.93537044601511,-2.75758932197912,9.85859478364539,3.43398720448515,0
1737,0,2.30258509299405,-2.42036812865043,6.04973345523196,4.17438726989564,5.54517744447956,-0.251052339431286,2.77258872223978,2.83321334405622,1
1738,1.38629436111989,2.89037175789616,-3.93462283734539,6.70686233660275,7.62021477057445,4.76217393479776,0.970290039123555,4.43081679884331,2.70805020110221,0
1739,3.09104245335832,2.39789527279837,-2.58084794352933,4.60517018598809,7.77191025643576,4.54329478227,-1.19694818938897,5.39362754635236,2.94443897916644,0
1740,4.18965474202643,1.79175946922805,-2.23262650438714,6.51471269087253,6.1463292576689,4.54329478227,-0.119920666989156,6.15909538849193,2.83321334405622,0
1741,9.09245733131947,6.62671774924902,-0.477554834233223,8.71817293002873,8.64576229221094,7.77653502818524,-1.28976472386387,9.3722891389622,5.28320372873799,0
1742,3.98898404656427,3.3322045101752,-1.39459316393459,5.35658627467201,7.29709100516042,5.02388052084628,-1.13413725983049,4.77068462446567,3.17805383034795,0
1743,6.0282785202307,3.55534806148941,-2.11303574316372,8.31532177537757,8.18813341451048,4.85981240436167,-0.111508975958279,6.55961523749324,2.63905732961526,0
1744,2.89037175789616,0,-1.95302761682418,0,6.75343791859778,4.35670882668959,-5.35185813347607,2.30258509299405,2.63905732961526,0
1746,4.98360662170834,3.95124371858143,-1.47052409514764,6.33150184989369,7.28276117960559,6.58479139238572,-0.700239408869437,5.89164421182577,4.06044301054642,0
1747,0,2.39789527279837,-5.59098698051086,5.51342874616498,5.53338948872752,4.85981240436167,0.0080972102326193,4.27666611901606,2.94443897916644,1
1748,3.71357206670431,4.02535169073515,-2.14006616349627,5.34710753071747,4.57471097850338,6.26720054854136,-1.89783401561954,5.66988092298052,4.95582705760126,0
1749,4.83628190695148,3.13549421592915,-1.38274195951552,6.91572344863131,7.7066129139642,5.20948615284142,-0.801627823554015,5.21493575760899,3.25809653802148,0
1750,4.65396035015752,2.39789527279837,-2.50998633418502,4.88280192258637,9.10475760940112,6.44094654063292,-2.58514040969948,4.11087386417331,4.49980967033027,0
1751,4.00733318523247,4.74493212836325,-2.04475598369195,3.76120011569356,7.05444965813294,5.25749537202778,-2.78414954464086,5.7037824746562,2.99573227355399,0
1752,3.29583686600433,2.63905732961526,-3.09557760852371,5.4380793089232,6.86380339145295,4.88280192258637,-1.23395363653787,4.83628190695148,3.25809653802148,0
1753,0.693147180559945,3.29583686600433,-6.82762923450285,0,7.19743535409659,5.50533153593236,-5.93077047843573,5.96100533962327,2.94443897916644,1
1754,2.484906649788,1.94591014905531,-2.53142666542289,2.89037175789616,6.86693328446188,4.51085950651685,-2.4567357728213,4.06044301054642,2.70805020110221,0
1755,3.52636052461616,0,3.63758615972639,2.99573227355399,1.09861228866811,7.9035962896143,-3.68887945411394,0,5.4249500174814,0
1757,0.693147180559945,1.09861228866811,-0.405465108108164,2.30258509299405,1.6094379124341,4.63472898822964,-0.470003629245736,1.09861228866811,3.04452243772342,0
1758,3.66356164612965,3.78418963391826,-2.66204684783996,1.09861228866811,8.31213510764841,5.38449506278909,-5.73009978297357,4.36944785246702,3.36729582998647,1
1760,6.03787091992214,2.30258509299405,2.6321208856186,5.96100533962327,3.09104245335832,5.57594910314632,-0.771205366843933,3.43398720448515,3.93182563272433,0
1761,4.9416424226093,7.48493028328966,-3.6140315633175,7.86365126544865,4.54329478227,7.0335064842877,-1.23910389584759,8.66388757056704,3.91202300542815,1
1762,4.59511985013459,2.99573227355399,-1.79318295701291,7.25205395185281,7.55747290161475,5.84354441703136,-0.112493062402828,4.54329478227,3.3322045101752,0
1763,4.59511985013459,3.97029191355212,-0.388486771573746,5.28320372873799,8.16166045205628,4.55387689160054,-1.36448464482534,4.45434729625351,2.56494935746154,0
1767,4.93447393313069,0,3.93834031374552,3.85014760171006,1.09861228866811,5.40717177146012,-1.57919802724438,1.09861228866811,3.71357206670431,0
1768,3.43398720448515,0,1.64222773525709,1.09861228866811,1.09861228866811,3.78418963391826,-2.77258872223978,1.79175946922805,2.94443897916644,0
1770,2.484906649788,3.2188758248682,-2.55901462194172,2.484906649788,9.04723303410603,4.88280192258637,-4.772378104972,2.19722457733622,2.63905732961526,1
1771,5.18178355029209,2.77258872223978,-0.86871195489102,5.01727983681492,0,4.35670882668959,-1.20529643125644,6.13556489108174,2.56494935746154,0
1773,1.09861228866811,1.38629436111989,-5.00394630594546,3.13549421592915,7.96380795323145,5.2257466737132,-4.13759838007037,2.07944154167984,3.3322045101752,0
1775,7.82444593087762,6.63856778916652,-1.72531892174024,9.79367268652892,9.71408095601894,6.26720054854136,-0.581941240633921,9.30918973601835,3.52636052461616,0
1776,4.66343909411207,1.38629436111989,0.0611544231533306,4.7361984483945,6.82979373751242,4.35670882668959,-1.1443345380062,2.63905732961526,2.77258872223978,0
1777,1.79175946922805,6.74523634948436,-8.24249315318763,7.9665866976384,7.13807303404435,6.73101810048208,-2.61091618314164,10.0781129026956,4.15888308335967,1
1778,4.61512051684126,3.55534806148941,-1.69115477010676,5.75890177387728,6.88448665204278,4.62497281328427,-1.39571358303638,6.29156913955832,2.94443897916644,0
1779,4.90527477843843,2.83321334405622,-0.894726553958315,4.89783979995091,8.16848641712668,5.91620206260743,-1.86257489113252,3.80666248977032,3.2188758248682,0
1780,6.63331843328038,3.87120101090789,-0.71393314831978,8.13593277200489,6.55535689181067,7.19743535409659,-0.355532270838616,7.37775890822787,4.47733681447821,0
1781,1.94591014905531,2.70805020110221,-0.832909122935104,6.08677472691231,1.79175946922805,5.23644196282995,-0.393269835014346,3.8286413964891,2.83321334405622,0
1782,1.38629436111989,4.31748811353631,-5.74939298590825,4.78749174278205,5.80814248998044,4.51085950651685,-1.87308340705764,5.51745289646471,2.70805020110221,1
1783,4.82028156560504,2.63905732961526,1.55995785517073,5.89989735358249,5.21493575760899,5.29831736654804,-2.25057055804151,3.36729582998647,2.56494935746154,0
1785,4.29045944114839,3.98898404656427,-2.0067397099031,5.77144112313002,7.07242190053737,5.01063529409626,-1.03870132698512,5.96870755998537,3.3322045101752,1
1786,2.89037175789616,4.02535169073515,-3.59731226058845,6.41345895716736,8.52852870107998,5.72031177660741,-0.76432345902784,6.2709884318583,3.61091791264422,0
1787,3.49650756146648,3.25809653802148,-2.72944139108353,1.09861228866811,9.2116395277078,5.03043792139244,-7.6277252059668,6.21460809842219,2.77258872223978,0
1788,1.38629436111989,2.83321334405622,-5.27811465923052,5.41610040220442,6.14418563412565,4.52178857704904,-1.26098305904272,6.27664348934164,2.94443897916644,1
1789,2.56494935746154,1.94591014905531,-3.30897765956539,0,8.29154650988391,5.32787616878958,-5.35185813347607,3.25809653802148,3.3322045101752,0
1790,3.40119738166216,4.27666611901606,-2.16991912664595,6.18208490671663,6.65544035036765,6.05443934626937,-0.795196434914116,4.76217393479776,2.63905732961526,1
1791,4.51085950651685,3.29583686600433,-0.499775787579406,3.04452243772342,6.53958595561767,5.80814248998044,-3.17606773237632,4.15888308335967,2.56494935746154,1
1792,3.13549421592915,2.484906649788,-3.03716946341816,4.66343909411207,8.26255897301066,5.19295685089021,-1.64100970830991,5.63835466933375,3.55534806148941,0
1793,4.93447393313069,0,0.774272725372314,1.6094379124341,8.16251625014018,4.70048036579242,-7.2591161280971,0.693147180559945,2.70805020110221,0
1794,3.55534806148941,3.76120011569356,-2.91446930947523,5.59471137960184,6.08904487544685,4.88280192258637,-1.09613089781672,6.34212141872115,2.89037175789616,1
1795,3.71357206670431,0,-2.17253196474585,0.693147180559945,7.67740043051481,4.94875989037817,-5.76205138278018,4.60517018598809,3.13549421592915,0
1796,2.39789527279837,3.46573590279973,-3.8749817337478,4.54329478227,7.04403289727469,5.53338948872752,-4.75842760983813,5.99645208861902,3.49650756146648,0
1797,5.31811999384422,3.78418963391826,-3.89182029811063,1.09861228866811,1.6094379124341,6.4425401664682,-8.85314148127751,2.63905732961526,3.25809653802148,1
1799,5.2040066870768,3.68887945411394,2.21722524404289,6.40191719672719,1.38629436111989,7.17625453201714,-0.348013997061384,3.09104245335832,3.52636052461616,0
1801,1.79175946922805,4.49980967033027,-7.23321471576795,6.15697898558556,8.34948434699013,5.12396397940326,-2.50880660988051,8.34569287325387,3.2188758248682,1
1802,4.51085950651685,3.68887945411394,-2.3433278764564,6.36302810354046,3.46573590279973,5.25749537202778,-1.25227023628535,6.11146733950268,3.13549421592915,0
1803,3.40119738166216,4.35670882668959,-5.7980820429546,4.27666611901606,2.77258872223978,5.82008293035236,-1.56106432814988,5.68017260901707,3.36729582998647,0
1804,4.15888308335967,3.49650756146648,-0.394993808240869,6.3261494731551,1.6094379124341,5.50938833662798,-0.35595912429471,4.55387689160054,3.80666248977032,0
1805,4.74493212836325,1.79175946922805,-2.38861943033585,6.19847871649231,10.0202033522321,5.15905529921453,-1.66939277390401,4.02535169073515,2.99573227355399,0
1806,4.24849524204936,2.56494935746154,-4.42284862919414,5.8805329864007,6.97728134163075,6.13339804299665,-0.322002530787222,3.2188758248682,3.78418963391826,0
1807,3.04452243772342,3.85014760171006,-3.08111188515572,4.93447393313069,1.09861228866811,4.52178857704904,-1.48877303040283,6.21660610108486,2.89037175789616,0
1808,2.70805020110221,1.38629436111989,-2.11554654632195,4.35670882668959,6.85646198459459,5.06890420222023,-1.0277862360995,1.79175946922805,3.2188758248682,0
1809,4.70048036579242,4.17438726989564,-1.74991235929255,5.63478960316925,7.05961762829138,4.58496747867057,-1.02578554667044,6.26530121273771,2.63905732961526,0
1810,3.71357206670431,2.39789527279837,-2.83842847973532,6.04025471127741,8.04334217044161,4.86753445045558,-0.638087403376918,5.41610040220442,3.04452243772342,0
1812,5.4971682252932,1.6094379124341,-1.84561096403864,6.06610809010375,8.60079877527103,6.46146817635372,-1.64230257715362,5.82600010738045,3.46573590279973,0
1813,4.14313472639153,4.74493212836325,-2.28840045800209,5.84354441703136,4.40671924726425,4.39444915467244,-1.69601441226967,6.51025834052315,2.77258872223978,0
1815,5.34710753071747,4.80402104473326,-2.23970470997617,7.01481435127554,8.91998807096852,6.09582456243222,-0.789437032252568,7.29709100516042,4.18965474202643,1
1816,6.57088296233958,4.85981240436167,-1.10196940470398,7.63385355968177,9.05380351415596,5.96614673912369,-0.448239718496614,6.82328612235569,3.63758615972639,0
1820,0,0.693147180559945,-4.29045944114839,0,3.13549421592915,4.75359019110636,-2.50959926237837,2.39789527279837,3.09104245335832,0
1821,0,1.38629436111989,-7.23321471576795,3.29583686600433,2.30258509299405,6.46302945692067,-7.29211023869418,2.19722457733622,2.89037175789616,0
1822,1.09861228866811,0,-4.82028156560504,2.484906649788,1.38629436111989,5.51745289646471,-5.19573077777294,1.09861228866811,3.66356164612965,1
1823,2.94443897916644,2.56494935746154,-3.89763426797605,2.19722457733622,7.6251071482389,5.16478597392351,-4.99345145699599,4.04305126783455,3.29583686600433,1
1827,4.12713438504509,2.39789527279837,-1.87514107816711,4.26267987704132,8.22924441673591,5.49306144334055,-2.34532074825477,3.49650756146648,3.63758615972639,0
1828,4.94875989037817,2.94443897916644,-2.9142997115914,7.2115567333138,8.80207133653528,6.19847871649231,-1.54999340581584,5.08759633523238,3.98898404656427,0
1829,2.89037175789616,3.09104245335832,-1.78339121955754,4.69134788222914,2.07944154167984,6.15060276844628,-1.41567500551311,4.67282883446191,4.79579054559674,0
1830,7.8336002236611,2.484906649788,4.53796143629464,9.01687697476338,3.68887945411394,5.37989735354046,-0.418684788321975,3.40119738166216,2.63905732961526,0
1831,5.44673737166631,4.49980967033027,-2.32784475975328,2.94443897916644,9.00479112906292,6.06610809010375,-7.48042830607421,6.78332520060396,3.8286413964891,0
1833,0.693147180559945,0,-5.64897423816121,1.09861228866811,7.24208235925696,5.44673737166631,-6.13122648948314,0.693147180559945,2.63905732961526,1
1834,2.39789527279837,2.89037175789616,-3.50578837054095,6.47850964220857,6.60123011872888,4.63472898822964,-0.541681066103356,5.02388052084628,2.83321334405622,0
1835,5.39816270151775,0,5.50533153593236,7.14045304310116,7.27447955877387,6.16751649088834,-0.296753323770134,0,2.83321334405622,0
1836,4.56434819146784,4.06044301054642,-3.24659614990117,6.85646198459459,8.40581460343285,6.03787091992214,-1.53107799859478,6.09807428216624,4.21950770517611,0
1837,6.56807791141198,4.90527477843843,-0.601874351685118,7.50163445788341,4.27666611901606,5.2257466737132,-0.708489947280853,7.26473017792987,2.56494935746154,1
1838,5.23644196282995,5.27299955856375,-3.40949618447685,6.89467003943348,9.17647330246461,6.05678401322862,-2.13222814808004,8.07121853996986,4.0943445622221,0
1839,5.11198778835654,3.36729582998647,-1.10942320477233,5.6021188208797,6.98749024700099,5.18178355029209,-1.09120484739025,4.34380542185368,3.25809653802148,0
1840,6.33505425149806,5.68017260901707,-2.1174480749085,8.62658556818743,9.2057297594185,7.27100853828099,-0.285213988002092,7.94271754057379,4.31748811353631,0
1841,6.73696695800186,6.56807791141198,-1.4741058448331,8.47386806667786,10.9776192894607,7.67508185771633,-1.09666106853685,7.57044325205737,4.83628190695148,0
1842,2.39789527279837,0,0.510825623765991,3.04452243772342,0.693147180559945,4.92725368515721,-0.593063722002963,0.693147180559945,2.70805020110221,0
1844,6.67959918584438,5.11198778835654,-1.53866582495009,7.9359451033537,8.09985791073758,5.98141421125448,-0.880759912267895,7.52617891334615,2.94443897916644,0
1846,3.29583686600433,0,3.40119738166216,3.3322045101752,2.39789527279837,5.24702407216049,-1.18958406687384,0,3.09104245335832,0
1847,2.70805020110221,1.6094379124341,-4.36571789663196,4.00733318523247,11.0030160879886,5.605802066296,-5.06718746360118,3.98898404656427,3.61091791264422,0
1849,0,4.00733318523247,-2.2512917986065,4.95582705760126,1.79175946922805,4.97673374242057,-0.757905747908108,3.3322045101752,3.25809653802148,0
1850,3.46573590279973,4.12713438504509,-2.43507427604012,7.19593722647557,4.20469261939097,4.57471097850338,-0.1272334914679,6.01859321449623,2.56494935746154,0
1851,4.88280192258637,3.76120011569356,-2.59281493752463,5.70711026474888,9.0916694422585,4.68213122712422,-2.47349068284557,5.54126354515843,2.94443897916644,0
1852,6.43133108193348,4.93447393313069,-0.520345384106586,6.73696695800186,8.33206770728955,5.85507192220243,-0.947357109679299,6.68085467879022,3.76120011569356,0
1853,3.89182029811063,2.70805020110221,0.78845736036427,6.00141487796115,6.23441072571837,4.54329478227,-0.45692340538364,3.17805383034795,2.83321334405622,0
1854,2.99573227355399,2.70805020110221,-5.14283246370764,4.40671924726425,6.86589107488344,5.2040066870768,-2.19722457733622,5.26785815906333,3.25809653802148,0
1855,1.79175946922805,0.693147180559945,0.847297860387204,3.55534806148941,1.09861228866811,4.24849524204936,-0.955511445027436,1.09861228866811,2.63905732961526,0
1856,0,5.25227342804663,-7.34923082461333,3.68887945411394,8.30967689598773,5.97380961186926,-4.76388187714291,7.84384863815247,3.66356164612965,0
1857,6.38687931936265,6.4281052726846,-4.06570449204583,9.66071510883295,10.739868901182,6.85224256905188,-1.12461664784296,9.27565983809682,4.58496747867057,0
1859,7.33302301438648,6.2803958389602,-2.43294233568342,9.19542975924043,8.99504097468502,7.21597500265147,-0.850164809920529,8.86714558959414,4.969813299576,0
1860,3.73766961828337,2.19722457733622,-1.77683381901138,2.484906649788,8.05515773181968,4.68213122712422,-3.37302650469546,5.28826703069454,2.99573227355399,0
1862,4.06044301054642,2.19722457733622,-2.0334794061152,4.23410650459726,0.693147180559945,4.45434729625351,-1.98449361509447,6.16961073249146,2.63905732961526,0
1863,6.50279004591562,3.95124371858143,-0.495321437230025,6.31173480915291,8.35561499576018,5.7037824746562,-1.41624073295264,5.15329159449778,2.56494935746154,0
1864,3.52636052461616,3.17805383034795,-3.77457417521882,6.44730586254121,7.08924315502751,5.47646355193151,-1.02405722564588,5.63835466933375,3.52636052461616,0
1865,3.87120101090789,4.04305126783455,-3.55102606664712,4.77068462446567,7.44716835960004,5.2040066870768,-2.84756647341103,4.969813299576,3.36729582998647,0
