"X","X2014_NT_nm","X2014_STA_nm","X2014_TATL_nm","X2014_LD.LDE_nm","X2014_F11100_nm","X2014_ARL_nm","X2014_WCEBITDA_nm","X2014_F10300_nm","X2014_F05200_nm","X2014_EBITDAIE_nm","X2014_ROS_nm","X2014_EBITIE_nm","X2014_ROL_nm","X2014_COGSSALES_nm","X2014_RETA_nm","X2014_EBITDA_nm","X2014_V16140_nm","X2014_DEB_nm","X2014_EBITDATA_nm","X2014_EBITTA_nm","X2014_ROI_nm","X2014_AL_nm","X2014_IOL_nm","X2014_F16200_nm","X2014_TOD_nm","X2014_WCTA_nm","X2014_CARCL_nm","X2014_CFD_nm","X2014_NET_nm","X2014_CFS_nm","X2014_APS_nm","X2014_ROE_nm","X2014_ER_nm","X2014_CAPAS_nm","X2014_F01000_nm","X2014_GL_nm","X2014_F12000_nm","not_survive"
1465,-0.189113911074366,-0.0908849549926175,-0.0988282406294049,-1.07145420036324,-0.0862486481724389,-0.0465470485478643,-0.0379384201634728,0.169491505278881,-0.0200943546900195,2.20051818399266,0.044260767559172,1.73270125915444,-0.151760988534936,0.0503736058605479,0.00576133213133371,0.333001620170229,1.19919113963783,-0.0887050396945348,-0.0769934398433754,-0.0913179338689306,-0.0555712786914285,-0.175476237770475,-0.0167786612012679,-0.02084670383929,-0.0189870715213876,0.0206785816409096,-0.194336633535089,-0.170501322795148,0.0191075039299861,-0.0283131073436593,-0.0288461812879966,0.0517498635200535,-0.0481956703798833,-0.0375884823453125,-0.0425395019277903,-0.139419601651091,0.28135116149229,0
1467,-0.189007380533306,-0.0279218468087119,-0.12902983144446,1.06605408361924,-0.0862486481724389,-0.207789508233242,0.302772991242382,-0.422690612748425,-0.0200943546900195,-0.488460028734402,0.0364911453985972,-0.472340056211023,-0.163910620587642,-0.472275232712098,-0.440719847332559,-0.28923057611336,-0.504804139944886,-0.105641278109742,-0.145021322214307,-0.143765735185151,-0.118555079492521,-0.167140546736704,-0.0167786612012679,-0.02084670383929,-0.0195814610670858,0.0551901075148465,-0.249863726052882,-0.163752562899773,-0.0574086920455425,-0.0367102402422177,-0.0290430787965706,-0.0600531007960123,-0.0374260434325378,-0.0384104734503969,-0.0425395019277903,-0.121059474520777,-0.0929432656554016,0
1468,-0.147852152336029,-0.123698562097255,0.515990862148728,-1.07145420036324,-0.0817526490234292,0.821514465570051,-0.031826294702393,-0.316882856789656,-0.0200943546900195,0.523902970773145,0.0308974264036819,0.541256770482419,-0.112189332146576,0.379242241928757,1.67837423531125,-0.297083077328448,-0.40649671996896,-0.174195932411938,-0.0998320883333193,-0.09616945852391,-0.165592189587147,1.35172921079119,-0.0167786612012679,-0.02084670383929,-0.0341837079997333,0.0637346666212421,1.29823731923158,1.73005563554094,-0.155529461002397,0.0372534703134152,-0.0347942634567362,-0.203423960918967,-0.0291482218752481,-0.0124451617084148,-0.0425395019277903,-0.178128390105261,-0.0929432656554016,0
1469,-0.188215408764974,0.194659078979218,-0.108196330498004,-1.07145420036324,-0.0862486481724389,-0.232785142127971,0.524056345336489,-0.449995840092624,-0.0200943546900195,-0.0870669798068482,0.023479982708823,-0.176127058964469,-0.177049665695626,-0.540675912143442,0.493617467539419,-0.348281385250823,-0.47203499995291,-0.0608378426209062,-0.109252778160358,-0.104625470240404,-0.22620425462888,-0.175386243460005,-0.0167786612012679,-0.02084670383929,-0.0228709460244296,0.271563496834369,-0.262359800428688,-0.170389327835244,-0.15372907992062,-0.0392249276213893,-0.0348875687835918,-0.182378697047708,-0.0181715755022184,-0.0400786348072076,-0.0425395019277903,-0.0425565282934292,-0.0929432656554016,0
1470,-0.175603411248091,-0.10888590183136,-0.0746218658193027,0.41950456623387,-0.0862486481724389,-0.0931313702371384,-0.118641844356008,-0.446582686674599,-0.0200943546900195,-0.241585542889579,0.0669432138862103,-0.241452737669324,-0.112669443026143,0.955354702076614,0.81839166850048,-0.239916868482606,-0.570342419928836,-0.164007199341434,-0.0637620867874548,-0.0675843494407131,0.154573956951446,-0.115497063804061,-0.0167786612012679,-0.02084670383929,-0.0317176685781905,-0.0148315849714519,-0.171175441184535,-0.100697720228354,-0.115020886662411,-0.0191031576596658,-0.0280305908895309,-0.14423415628105,-0.081727046867023,-0.0352120928884774,-0.0425395019277903,-0.172060147700385,-0.0929432656554016,0
1471,-0.170139833782415,-0.124168815831647,-0.149102665678966,1.0483692384677,-0.0862486481724389,-0.173249770584741,-0.0518966333127291,-0.453408993510648,-0.0200943546900195,-0.438729916477891,-0.396358537973916,-0.431693442888441,-0.266350075980929,-0.036390514977889,-0.644396267158977,-0.336973783501096,-0.47203499995291,-0.154020891431272,-0.0367458987061758,-0.0525720622943734,-1.97316839646623,-0.171815880946558,-0.0167786612012679,-0.02084670383929,-0.0323416914569035,-0.1465150178389,-0.257504029560299,-0.169435730523159,-0.236546609682368,0.00311887402031032,0.0521847468543518,-0.321803570194802,0.590100575429474,-0.0695436323887975,-0.0425395019277903,-0.176859215223196,-0.0929432656554016,1
1472,-0.188895528864198,-0.124122588720849,-0.135861414750765,0.860697367819957,-0.0862486481724389,-0.169605746173976,-5.73842260355219,-0.388559078568177,-0.0200943546900195,-0.287509779208092,0.0223235635505784,-0.269877541509444,-0.194054420936173,-0.405898350670672,-0.760665807953648,-0.243371969017245,-0.537573279936861,-0.133030959420515,-0.17060168521849,-0.166837235106479,-0.235508358324419,-0.128723313047636,-0.0167786612012679,-0.02084670383929,-0.0201574751077204,-0.224965236030104,-0.176472025532486,-0.116127910427524,-0.154629270461508,0.0293540055270108,0.00806609055413028,-0.210607680798099,-0.0164547656513667,-0.0405926421433164,-0.0425395019277903,-0.171554196767063,-0.0929432656554016,0
1474,-0.189626175141641,-0.136124117314752,0.0598860635944643,-1.07145420036324,-0.0862486481724389,-0.0542771585178561,-0.00770113619311803,-0.443169533256574,-0.0200943546900195,0.7725535320557,0.0866958257018048,0.313515872245313,-0.095220251919303,0.0832790624599394,1.12881574988839,0.298136514775238,-0.439265859960935,-0.173662879489706,-0.114605493960305,-0.134292639597186,0.255842169073286,0.382737989204449,-0.0167786612012679,-0.02084670383929,-0.0152886176381589,0.088439392650633,2.197078566953,0.524177925709745,0.0209078850117632,0.0176152828538017,-0.0332610116237825,-0.198031112051957,-0.0966841875568382,-0.0391749290804734,-0.0425395019277903,-0.0647651286778835,-0.0929432656554016,0
1475,-0.190499972005067,-0.0869703467432711,-0.134037898703894,1.08983667712818,-0.0862486481724389,-0.234604759012907,1.93950038900209,-0.316882856789656,-0.0200943546900195,-0.503949735830692,0.0366198423199524,-0.486171041952752,-0.180854856614478,-0.447737931511348,-0.719507864014476,-0.281692174946875,0.0195020999267192,-0.0683275735535279,-0.150876479073867,-0.148518622549741,-0.11745904879989,-0.175938026757537,-0.0167786612012679,-0.02084670383929,-0.00187695437292806,0.244590811416768,-0.249609445110649,-0.17107600400354,-0.0907157420584197,-0.0390538166657922,-0.0194677562103505,-0.1087202734983,-0.0376164945708446,-0.0397374372685499,-0.0425395019277903,0.296369016005075,-0.0929432656554016,0
1477,-0.190430910432561,-0.14898192483833,-0.156262446347434,1.09721309650528,-0.0862486481724389,-0.209247194933744,0.215134594110844,-0.571162786432505,-0.0200943546900195,-0.520429386613588,-42.2241075114082,-0.501556816182231,-0.301406691121983,8.38000878998355,-0.853322875214431,-0.365556887924018,-0.373727579976984,-0.168430189094888,-0.164724000779533,-0.160755939450864,-3.86978412063511,-0.162632366228428,-0.0167786612012679,-0.02084670383929,-0.00359307612773856,0.00604775473456322,-0.148360295649986,-0.170274706545284,-1.31137411550332,1.21591755295602,5.99443294877731,-1.38853538266927,39.7681219022086,-0.133956275672323,-0.0425395019277903,-0.176080038238636,-0.0929432656554016,1
1481,0.270738364828901,-0.134487052171115,0.131836433510839,-1.07145420036324,-0.0862486481724389,0.911692301088403,-0.247028282373636,-0.446582686674599,-0.0200943546900195,-0.134428991479715,0.0812582419083038,-0.12758228855077,-0.0597372185538917,0.572282995703512,1.48364162457707,-0.286403675675928,-0.635880699912787,-0.167448427067234,-0.144681676888224,-0.141923059468665,0.275160648887225,0.231089520861522,-0.0167786612012679,-0.02084670383929,-0.0341837079997333,0.045243485239812,0.241822388207965,0.335456393841452,-0.107819362335303,0.082226929986423,-0.0297426926510511,-0.13371152434542,-0.0994557165213019,-0.027389272376596,-0.0425395019277903,-0.178128390105261,-0.0929432656554016,0
1482,-0.0032143862829224,-0.0911818506412425,-0.126518746397377,-1.07145420036324,-0.0862486481724389,0.00793585144835386,-0.197584088346181,0.019312754885789,-0.0200943546900195,0.368496369971548,0.0550317489205949,0.392026550321788,-0.158976911732758,0.602737670532305,-0.340223705431184,-0.0740720428199433,0.904268879710052,-0.123252267059421,-0.0483230382283936,-0.0438876945483245,0.0461140502061889,-0.16743842804019,-0.0167786612012679,-0.02084670383929,-0.0341837079997333,-0.18905769233611,-0.119969130208796,-0.160498532910484,-0.0709115501588711,-0.0114030226507435,-0.0220582438323631,-0.0797830356753181,-0.06486321138092,-0.0293230500872217,-0.0425395019277903,-0.178128390105261,-0.0929432656554016,0
1485,-0.188857336611094,0.0078028652740431,-0.0213563418054164,-0.710009650885153,-0.0862486481724389,-0.097128657685608,0.281505998089786,0.539818651134574,-0.0200943546900195,-0.152900176032133,0.0639182673888251,-0.162822195962196,0.276987286145333,-0.393368652876059,0.356834738497932,0.10245218449524,1.92011221946129,-0.14470933405558,-0.0906286537919446,-0.0936494190202175,0.130093068667546,-0.161579371861388,-0.0167786612012679,-0.02084670383929,-0.0203438882917488,0.218427841228667,-0.225539212073977,-0.153246838780493,0.547519351431578,-0.0374742199410642,-0.0351674817832688,0.823847981796885,-0.0779993358863816,-0.0296512965910591,-0.0425395019277903,0.02254257476691,-0.0929432656554016,0
1488,-0.178513191881369,-0.0305239854507735,0.292513327574483,-1.07145420036324,-0.0862486481724389,-0.173678878201708,0.0780163608221793,-0.274218439064345,-0.0200943546900195,0.197105090230358,0.0680906178920439,0.147504743793526,1.06877263676965,-0.478165830083007,1.03914323341837,-0.262217971933457,0.0195020999267192,-0.171159555006821,-0.128752998758311,-0.129667563728273,0.169070231068958,0.567950748054472,-0.0167786612012679,-0.02084670383929,-0.0311747933893732,0.0909059378115361,0.459193255775498,0.754669113346981,0.109126558018843,-0.028924644594235,-0.0359559072011397,0.183282762715425,-0.0839134204599368,-0.0249012012845269,-0.0425395019277903,-0.0735679055904675,-0.0929432656554016,0
1489,-0.183970750297272,-0.0911854912811973,-0.13050555923793,1.08078379880173,-0.0772566498744196,-0.166018906179818,-0.105101486530951,-0.362960427932991,-0.0200943546900195,-0.491928599589268,0.0224108800827461,-0.47718924515104,-0.193564953694315,0.014242881281381,-0.33434650414872,-0.148827854387583,-0.635880699912787,-0.0989612478184853,-0.102135779813659,-0.108075161242447,-0.234981234133922,-0.163382657641598,-0.0167786612012679,-0.02084670383929,-0.0290587179287687,-0.0204855850387622,-0.256115929129904,-0.164468182761135,-0.158230032625063,-0.0291175080925507,-0.0202571944154338,-0.207369947894829,-0.0165522624497821,-0.0407169950645803,-0.0425395019277903,-0.163564608333558,0.437307172803828,1
1490,-0.189579173206465,0.00445628445163979,-0.0906173071145523,-0.730315524451338,-0.0862486481724389,-0.0582429350224688,0.285871166255349,-0.38343934844114,-0.0200943546900195,0.129614223596521,0.0233014293009307,0.976361749745946,-0.185063690259715,-0.382313066385514,-0.471444843502773,-0.303365078300519,-0.373727579976984,-0.175278532158355,-0.100754286760784,-0.0974526860021731,-0.22788184104425,-0.175938026757537,-0.0167786612012679,-0.02084670383929,-0.0157013346009215,0.246892932742321,-0.225353088265387,-0.17107600400354,-0.155529461002397,-0.0358325847029022,-0.0337668656738031,-0.211140557671763,-0.0178626615577447,-0.040402850937721,-0.0425395019277903,-0.00631384044562351,-0.0929432656554016,0
1492,-0.190872080544883,-0.106176170431794,-0.0832854129514209,0.645407409657675,-0.0592726532783809,-0.144257902722824,0.28146839867995,1.53133971907078,-0.0200943546900195,-0.406760558598705,0.0408141667445296,-0.398684665065313,-0.161086962555849,-0.301984968531567,0.873279660673555,0.377289727023327,1.62518995953351,-0.0264930404163615,-0.12794674947597,-0.128778821372585,-0.0828183642262679,-0.157209564843011,-0.0167786612012679,-0.02084670383929,0.0121188474242615,0.152211934048346,-0.221837034896856,-0.147973779573086,0.080320460710409,-0.0296639754081319,-0.0278715790817309,0.141192234972906,-0.0435799319449503,-0.0396055846530674,-0.0425395019277903,-0.0725530483647002,-0.0929432656554016,0
1493,-0.18818719055677,-0.0169135959931479,-0.127202598404241,1.0845898875596,-0.0862486481724389,-0.233610176606799,0.205059073937873,-0.226434291211998,-0.0200943546900195,-0.440689723857458,0.0261199918286424,-0.433730534148276,-0.183754682030841,-0.457772055363803,-0.193223672397441,-0.17615455861609,0.478270059814373,-0.0878953390531703,-0.124816448364837,-0.128651401398242,-0.204856147688444,-0.17562307629108,-0.0167786612012679,-0.02084670383929,-0.0229610252483199,0.1265060025766,-0.26082997534316,-0.170941734760471,-0.1159210772033,-0.0391375419191927,-0.0300169547790196,-0.145549485273004,-0.0220783724692001,-0.0401221556250573,-0.0425395019277903,-0.0796546796489,-0.0929432656554016,0
1494,0.261451830892907,-0.0961105335151189,-0.128845071577987,1.09721309650528,-0.0817526490234292,-0.17749173487878,0.00386078956466622,-0.255446095265209,-0.0200943546900195,-0.30552425864795,0.0906328551048432,-0.321941165651544,-0.1317796649279,0.229194266408354,-0.551724650628976,-0.00339953188414944,0.478270059814373,0.152383326271748,-0.0748484428451608,-0.087770008124609,0.404225503330296,-0.165873851612648,-0.0167786612012679,-0.02084670383929,-0.0340959479902645,-0.0058781831592055,-0.18826445573077,-0.16737959492805,0.101024843150846,-0.0310509955798893,-0.0196402992536999,1.41781297373484,-0.117338446224111,-0.0355260800280271,-0.0425395019277903,-0.17778409266385,-0.0929432656554016,0
1495,-0.191697858990972,-0.14973271292158,-0.137700312231981,-1.07145420036324,-0.0862486481724389,-0.233208463247153,-1.57300703618476,-0.37661304160509,-0.0200943546900195,-0.522447654156466,-20.5260560350652,-0.503599946250147,-0.208691618939524,3.68937825895047,-0.829658775144169,-0.341999384278753,-0.537573279936861,-0.168430189094888,-0.173063178874077,-0.169194224333998,-0.928404149460978,-0.175938026757537,-0.0167786612012679,-0.02084670383929,1.16496906138246,-0.302842153804709,-0.249457009028796,-0.17107600400354,-0.360772904324991,0.477817829095872,21.7790854945049,-0.218616010776033,0.141287704202654,-0.115697740497863,-0.0425395019277903,-0.177054195148179,-0.0929432656554016,1
1496,-0.182988343511262,0.0696500409961119,-0.138158509864671,0.961671390451001,-0.0862486481724389,-0.184607959576723,-0.585291510091315,0.176317812114931,-0.0200943546900195,-0.17231860081801,0.0162099463108072,-0.151212547164846,-0.208844845815982,-0.496777635096066,-0.821394004015129,-0.172071257984244,0.707654039758201,0.331866968440882,-0.11006213254837,-0.105843002905422,-0.283748223467366,-0.141638186698815,-0.0167786612012679,-0.02084670383929,-0.0296346081661867,-0.212950281899632,-0.203346599689911,-0.12882185270543,-0.232945847518814,-0.0325714933545042,-0.0308803391928401,-0.737447531652176,-0.00741306867116656,-0.0458822404975493,-0.0425395019277903,-0.162199425677868,-0.0929432656554016,0
1498,-0.188803424060889,-0.0531724541467722,-0.100576889321793,-1.07145420036324,-0.0862486481724389,-0.162034000737857,-0.39381236939789,-0.42610376616645,-0.0200943546900195,-0.392298230034312,0.038981450779127,-0.375700003998566,-0.142282186022308,-0.218585747580405,0.518358821428896,-0.226724666441258,-0.504804139944886,-0.138973954512582,-0.12251082894018,-0.119672698605431,-0.100108098438906,-0.0978454194012091,-0.0167786612012679,-0.02084670383929,-0.0205987522378813,0.0475551735723893,-0.212288037979742,-0.0738923222366503,-0.0682109785362054,-0.0269834983971146,-0.0314196218318805,-0.0758370486994569,-0.040616959062375,-0.036241629839414,-0.0425395019277903,-0.126059436825535,-0.0929432656554016,0
1499,-0.183686565161546,0.04343711416854,0.0726206423407254,-1.07145420036324,-0.0862486481724389,0.12413920422813,0.16340918217409,-0.432930073002499,-0.0200943546900195,-0.264674523580102,0.0416757320324305,-0.245528101111461,0.261817043036044,0.365837138661947,1.09860683361135,-0.275096073926201,-0.504804139944886,-0.166773676532763,0.132972825942976,0.137027092007592,-0.073897014267603,0.193910055727501,-0.0167786612012679,-0.02084670383929,-0.0292397674951685,0.127874678647039,-0.0654491019171679,0.289187772134904,-0.133924888021071,-0.031575383400856,-0.0358465803433676,-0.150810801240819,-0.0450984136467351,-0.0243100271233446,-0.0425395019277903,-0.0342885701378206,-0.0929432656554016,0
1501,-0.191308495813177,-0.118871821524484,-0.136309200873203,1.06933819551726,-0.0862486481724389,-0.176550390103593,1.31174725311705,-0.533618098834232,-0.0200943546900195,-0.505015589064695,0.0216417067001839,-0.485953139977827,-0.194288292552517,-0.272642748371996,-0.81780808608882,-0.295826677134034,-0.635880699912787,-0.149356678361745,-0.165045998691064,-0.161081764139876,-0.240925400537405,-0.158949789475928,-0.0167786612012679,-0.02084670383929,0.0599430782648121,0.350782474490744,-0.232509195027417,-0.170851313830597,-0.160930604247728,-0.0232033854211954,0.00112621778362113,-0.21131593487069,-0.0154512170454579,-0.0407890068663026,-0.0425395019277903,4.41951530994494,-0.0929432656554016,1
1505,-0.184561506187253,-0.00674579059753346,-0.139947151479721,1.03663579771007,-0.0862486481724389,-0.205212217480722,-0.769514031880168,-0.205955370703849,-0.0200943546900195,-0.456490670855216,0.0197113151045038,-0.437612174960965,-0.197413052664121,-0.474517566434479,-0.853322875214431,-0.252480870426747,0.183347799886596,-0.0632669445449997,-0.136327777903166,-0.132508199213811,-0.256255503137337,-0.135100024072027,-0.0167786612012679,-0.02084670383929,-0.0286364276646581,-0.220640707913328,-0.193385980601135,-0.125659678750296,-0.178034224524611,-0.0290055764221519,-0.0272301997464883,-0.23630718571781,-0.0125951690673386,-0.0422604086641164,-0.0425395019277903,-0.165067695097958,-0.0929432656554016,0
1506,-0.191153582245966,-0.102487268255036,-0.138005390270456,0.596751412612547,-0.0862486481724389,-0.20419925376494,-0.517013897845298,-0.187183026904713,-0.0200943546900195,-0.515837581823352,-0.0421480852426494,-0.497083856306714,-0.231369376025301,-0.0691705792460195,-0.598651911520832,-0.0944885459791726,-0.635880699912787,0.208724995900029,-0.137814801880558,-0.134398597072814,-0.669160067745745,-0.175670637786528,-0.0167786612012679,-0.02084670383929,0.0346912043913119,-0.00308603221866687,-0.253493388909349,-0.170744221049529,-0.577718824679137,-0.0331192776714825,-0.0102116162696823,-1.22631147366164,0.0744256712225815,-0.0447031086045816,-0.0425395019277903,-0.12681341822988,-0.0929432656554016,0
1512,-0.0405926853752983,0.0446918295311917,-0.103568591368726,0.0128794480710214,-0.0862486481724389,-0.0212220828760784,-0.0702772828003852,-0.207661947412861,-0.0200943546900195,-0.0444411693012673,0.0578968299627334,-0.0331896794130215,0.0140225025073327,0.5130845188174,-0.225916897377572,-0.220128565420584,0.478270059814373,-0.171024604899927,0.315107947650001,0.310909855057802,0.0707595235763261,-0.140899787364218,-0.0167786612012679,-0.02084670383929,-0.033920562779329,-0.0681140756558381,-0.184688217692021,-0.130726092442621,-0.115020886662411,-0.0331644489306707,-0.0338567841713225,-0.14423415628105,-0.0687754343217398,-0.0216681589423306,-0.0425395019277903,-0.176040392718637,-0.0929432656554016,0
1513,-0.103508952791658,-0.0661413608363639,-0.124507584812877,1.09721309650528,-0.0862486481724389,-0.0984273685405677,-0.195498088654906,-0.17865014335965,-0.0200943546900195,-0.228264977106585,0.0703560209291205,-0.213884102619569,-0.116653341814039,-0.195395122656082,-0.429548662114098,-0.285147275481514,-0.0788053200492067,0.149346948866632,0.0458967846551259,0.046236536088206,0.193348403764078,-0.120877936282321,-0.0167786612012679,-0.02084670383929,-0.0337328986879355,-0.119348500796012,-0.182498749812739,-0.116648395089521,-0.124922982612185,-0.019800628990728,-0.0269228035200323,0.275355792152185,-0.0875407161496165,0.148169960852949,-0.0425395019277903,-0.176972534409095,-0.0929432656554016,0
1516,-0.187100410169195,0.158040567457019,-0.116824766774401,-1.07145420036324,-0.0862486481724389,-0.233438923147571,-0.0947077688061213,-0.316882856789656,-0.0200943546900195,-0.377159301303163,0.0270788098046977,-0.376499094869573,-0.155957616141491,-0.513934332732971,0.108368270175968,-0.272897373585977,0.15057865989462,-0.154830592072637,-0.082606390186684,-0.0906775216566365,-0.197041774473763,-0.174796716028113,-0.0167786612012679,-0.02084670383929,-0.0255949284063831,0.119013339821851,-0.262559011541237,-0.169655680332961,-0.12222241098952,-0.03918244397963,-0.0343491301102896,-0.15475678821668,-0.0234972717951977,-0.0389011733133454,-0.0425395019277903,-0.100750063500627,-0.0929432656554016,0
1517,-0.190167222562606,-0.0325022831389461,0.470777360948442,-1.07145420036324,-0.0862486481724389,-0.0562164668085733,1.35092271341651,-0.46194187705571,-0.0200943546900195,0.0443626025853596,0.0703560209291205,0.0594049752649604,1.61873041641201,-0.433314131151211,0.994833355420611,-0.339486583889925,-0.603111559920811,-0.174465832625726,-0.12130387311856,-0.117901194204412,0.193348403764078,-0.127760447591723,-0.0167786612012679,-0.02084670383929,-0.00875125814547919,0.346417172783036,-0.159533664501162,-0.11112059105919,-0.0655104069135397,-0.0382892887268912,-0.0361073861300986,-0.0718910617235958,-0.0875407161496165,-0.03405861352684,-0.0425395019277903,1.03147459593344,-0.0929432656554016,0
1518,-0.19034586619891,-0.0675739885738578,-0.130815514149039,0.709951079207332,-0.0727606507254099,-0.139308759987007,0.993902075995322,0.0858692465372729,-0.0200943546900195,-0.385299647059437,0.0494226187374288,-0.368058697544558,-0.157991531768976,-0.202566164073191,-0.82624153498975,-0.0954308461249832,-0.373727579976984,-0.0727809270810327,-0.108281312342299,-0.105306016444272,-0.00540798992917747,-0.171826873335388,-0.0167786612012679,-0.02084670383929,-0.00547124092558542,0.00386362547696143,-0.204796089364965,-0.166037072383792,0.0209078850117632,-0.0301219458614286,-0.0248139704702878,0.054380521503961,-0.0565259643081897,-0.0367214758049973,-0.0425395019277903,-0.129452995028279,-0.0929432656554016,1
1521,-0.107687893062855,-0.121561500413822,-0.122278862355441,-1.07145420036324,-0.0862486481724389,0.136930386571158,-0.0892810051520295,-0.463648453764723,-0.0200943546900195,-0.486979965869625,0.205733369311193,0.124131335816559,-0.0894811090555714,-0.360538646566204,-0.471207822045995,-0.355191586320101,-0.504804139944886,-0.143292357933192,-0.125832292578082,-0.121884685888258,2.19738256489845,-0.17519253230236,-0.0167786612012679,-0.02084670383929,-0.0337104827553047,-0.159668256621154,0.743743472806975,-0.170148260669779,-0.0961168853037511,0.0318914423818114,-0.00965802878950036,-0.000863296158095114,-0.287877832444599,1.65984170260697,-0.0425395019277903,-0.17778409266385,-0.0929432656554016,0
1522,0.0752568254762269,-0.140787832773824,1.41085476770143,-1.07145420036324,-0.0862486481724389,-0.236572137845277,-0.195288744477168,-0.514845755035095,-0.0200943546900195,0.200657241105823,0.0216417067001839,-0.206692284780502,-0.194288292552517,-0.285157818835458,1.72847545568488,-0.366813288118432,-0.537573279936861,-0.175140583160196,-0.150388385426598,-0.146636869593683,-0.240925400537405,4.11040659235853,-0.0167786612012679,-0.02084670383929,-0.0341837079997333,0.071793495451803,0.574521933159372,5.16313891734832,-0.160930604247728,0.184083910621604,-0.0343632613276371,-0.21131593487069,-0.0154512170454579,-0.0407890068663026,-0.0425395019277903,-0.178128390105261,-0.0929432656554016,0
1526,-0.188278933651929,-0.0291725846615277,-0.125968882593076,-0.691289415254813,-0.0862486481724389,-0.089554158449109,-0.310858319732004,3.3078860731527,-0.0200943546900195,5.61839775636516,0.0420107389306705,5.46046017240394,-0.149278755070084,0.057985602263828,-0.853322875214431,2.32596642855962,2.28057275937301,-0.165279120397233,-0.0427919610785655,-0.0429414384715116,-0.0710206946248911,-0.167863603781636,-0.0167786612012679,-0.02084670383929,-0.0226627702217208,-0.0482470684548748,-0.234708599497936,-0.161098594870778,0.771666796112832,-0.0307930142513363,-0.0296714576255786,-0.178400938840157,-0.0455864893094373,-0.0333647998518477,-0.0425395019277903,-0.145011293869383,-0.0929432656554016,0
1531,-0.191060196886924,-0.117903261605016,-0.060239185469154,1.0605802029771,-0.0862486481724389,-0.201278656614214,0.6472856511751,-0.42610376616645,-0.0200943546900195,-0.455043498276323,0.0691282974382023,-0.452945454862614,-0.11668231007924,-0.233365027677129,0.985058832770424,-0.22515416619824,-0.373727579976984,-0.148420461995168,-0.132304288199893,-0.13967574605224,0.12215597682941,-0.133008292005362,-0.0167786612012679,-0.02084670383929,0.0251031943826059,0.231743787393809,-0.242723860384431,-0.156324423432882,-0.0583088825864311,-0.0342807675158576,-0.0271611420416568,-0.061368429787966,-0.0767810894176524,-0.0389345541872397,-0.0425395019277903,0.27030196754999,-0.0929432656554016,0
1532,-0.191127400477761,-0.125450136239371,-0.0156652481368787,1.06522685318864,-0.0862486481724389,-0.235942624159285,0.939612511495906,-0.316882856789656,-0.0200943546900195,-0.485291894169798,0.0776400108700071,-0.470845810274865,-0.0939928784440377,-0.295668530995652,0.555511621987897,-0.263160272079267,-0.275420160001058,-0.149769963064108,-0.152372281624032,-0.151512693786475,0.265231139245911,0.0182322165471073,-0.0167786612012679,-0.02084670383929,0.0317038068014859,0.222195123490736,-0.0912755115887437,-0.140713053326345,-0.0349039285233282,-0.0342147995900178,-0.0279801831235642,-0.0271698759971694,-0.0980343641673623,-0.0391782996402495,-0.0425395019277903,1.02203510774808,-0.0929432656554016,0
1533,-0.190207353597306,-0.0953858627560365,-0.118239107267763,1.09721309650528,-0.0817526490234292,-0.195599072885823,0.0295426189640486,-0.207661947412861,-0.0200943546900195,-0.493226590165582,-0.00546709577868032,-0.479213006058293,-0.22701877510638,-0.313701605068229,-0.273458105337174,-0.0715592424311151,0.0195020999267192,0.0367310846635174,-0.139120062759461,-0.141462096447334,-0.437588083161882,-0.171957262153366,-0.0167786612012679,-0.02084670383929,-0.00808140872597281,0.116844874894795,-0.235526495741166,-0.168882355551333,-0.387778620551648,-0.0350933292375252,-0.0238527003411698,-0.870295759839501,0.023088814409513,-0.0426392423288939,-0.0425395019277903,-0.0871762981547881,-0.0929432656554016,0
1534,-0.189744881672128,-0.112762668721546,0.00277297928435432,-0.658374715245428,1.61773502930222,0.0759837857649289,-0.204955568532368,16.279575638356,39.5820207218454,-0.277426745223022,0.180707218819931,-0.261080407188443,0.293526129338925,-0.212102496449755,-0.761465863421834,3.97059428304769,5.06594965869092,-0.165415670204984,-0.0934605839672651,-0.0905441483547937,1.26564709587831,0.0469197018344075,-0.0167786612012679,-0.02084670383929,-0.0141593081964658,0.0997325513900431,-0.129918561849927,0.103690902763496,5.57238295067159,-0.00581182646104382,-0.03230501100902,0.140672735287008,-0.213949951369963,-0.0206450649574261,-0.0425395019277903,-0.0843800300101327,3.36928018546074,0
1536,-0.188043407347389,-0.0738898848553153,0.0457100895473416,-1.07145420036324,-0.0862486481724389,-0.151698880886828,0.0769136317545374,-0.38343934844114,-0.0200943546900195,-0.438729916477891,0.00470224897050252,0.0594049752649604,-0.328436920666799,-0.448878028328835,0.734977416236499,-0.331319982626233,-0.603111559920811,-0.172104205755079,-0.115082656085232,-0.112588189591943,-0.371268879935802,0.138719103480507,-0.0167786612012679,-0.02084670383929,-0.0233986067482306,0.109588320284751,0.264806496996917,0.220504447026937,-0.183435367769943,-0.0234421658969724,-0.0345872814679448,-0.244199159669533,0.00961650775284336,-0.0443249156933844,-0.0425395019277903,-0.0689793502476152,-0.0929432656554016,0
