"","X2014_TOD_nm6_","X2014_LEV_nm6_","X2014_IOL_nm6_","X2014_APS_nm6_","X2014_F05200_nm6_","X2014_NITA_nm6_","X2014_NET_nm6_","X2014_EBITDAIE_nm6_","X2014_ROE_nm6_","X2014_EBITTA_nm6_","X2014_WCTA_nm6_","X2014_ROI_nm6_","X2014_V16140_nm6_","X2014_AL_nm6_","X2014_EBITS_nm6_","X2014_F12000_nm6_","X2014_STA_nm6_","X2014_COGSSALES_nm6_","X2014_GL_nm6_","X2014_ARL_nm6_","X2014_F16200_nm6_","X2014_DEB_nm6_","X2014_TC_nm6_","X2014_CFS_nm6_","X2014_CARCL_nm6_","X2014_EBITDA_nm6_","X2014_TATL_nm6_","X2014_EBITIE_nm6_","X2014_ROS_nm6_","X2014_EC_nm6_","X2014_ROL_nm6_","X2014_F01000_nm6_","X2014_ER_nm6_","not_survive"
"1162",0,0.00764283482974223,0,0.000727617720098328,0,0.112632055598537,0.585123851577572,2.48384149966896,0.854963844769915,0.174582445551921,-0.0165443343919983,0.790043717077937,2.32660893943025,0.116555775941042,0.670176774118268,0,0.0721800445784831,0.432264712844935,0,3.29432876047461,0,0.00964893264292709,0.109128841161164,0.026698765622576,0.658716107005395,0.878537835944069,0.398250151920385,2.44701601974239,0.0863654580429752,4.48137105364054,1.24392364251426,0,0.564114505940773,0
"1163",0.0134266801880479,0.0742145616570831,0,0.00267176436289965,0,0.0712373684982197,0.274558114971014,0.616044451830656,0.0156709118181986,0.102531312368214,0.0443728384217195,0.336578426801673,1.01584333975123,0.0386628848478006,0.278718343338975,0,0.101928799719634,0.432352298477672,0.098207877081218,0.204116055638356,0,0.000993675591778713,0.120196237630587,0.00634102312387658,0.0601703597920892,0.381317459004683,0.11207048776548,0.609249711223779,0.0386817554065068,4.02790576336428,0.221398611174288,0,0.627623029529424,0
"1164",0.00675357458554611,0.000483381415591834,0,0.00462460644221713,0,0.0209635852801301,0.162034297359943,0.105263738619416,0.236759218551669,0.0872503867801179,-0.138656052049123,0.0532787202775456,2.32660893943025,0.00875166123710502,0.13740201998592,0,0.175946320588517,0.217242680232124,0.0290662792197507,0.19633588013195,0,0.152561095843763,0.448121757695381,0.00736507468161536,0.0669631553908398,0.660866502261823,0.0374754644971736,0.102508727508949,0.00659448047272652,3.74460605684014,0.0217865441148007,0,0.67510610715482,0
"1165",0,0,0,0.100316468705741,0,-0.14828515923149,-0.124226294642623,1.12247967664696,-0.00118379609275834,0.112158323256113,-0.588341504983264,-1.77492394580363,0.983074199759259,0.00623456216962977,1.62299643619626,0,0.0191478443145803,2.4365582285936,0,0,0,0.599347162243356,0.0103128012555989,0.0147056089708064,0.0307532154997969,0.0992556153587149,0.015888913523966,1.01404631530838,-0.428620576873394,1.91640339075899,-0.065338272987427,0,1.31914106917778,1
"1166",0.00350501357510322,0.00367988343654254,0,0.00491077873436399,0,0.0153872715956155,0.0234049540631029,0.0440157825872847,0.0341985537907966,0.0591447000869389,-0.134344150825825,0.0618791171828677,0.819228499799383,0.074323538107041,0.14804090853643,0,0.110698067174655,0.11947731271735,0.0139481037544185,0.00404838767759154,0,0.0200400908737717,0.0557322465067385,0.00896628434434845,3.65884410048865,0.0895185138520056,0.0561430394348893,0.0422128438379993,0.0076933731550814,3.75320645374549,0.0239570479299041,0,0.673559115123795,0
"1167",0,0.0116268657516291,0,0.00370067345329883,0,-0.0115693771395605,-0.00720152432710858,1.09051031876778,-0.0105226319356297,0.307252681738192,-0.116942575382446,-0.0502221406335051,1.01584333975123,0.115668404744211,0.848669559807541,0,0.100314336011492,0.731801483184722,0,0.235357755111727,0,0.006342655024022,0.0211286659870807,0.017302416679065,0.142819653240665,0.192857429842566,0.0725926743279069,1.03202585990605,-0.00638325496792963,3.6411051959291,-0.0232904852215435,0,0.69429645171695,0
"1168",0.0151429721517742,0.00864366840972823,0,0.0169352928216713,0,0.000616477227388439,0.00180038108177714,0.0311368225177486,0.000252947883068023,0.0476899780793605,-0.154957040920345,0.00367845275193104,0.851997639791358,0.00168955919003377,0.178511952260419,0,0.0740228443649785,0.178141557271282,0.0263816432144646,0.0102407275823122,0,0.00853170146950586,0.0721177425783521,0.00168045270639503,0.00627647458727442,0.176210127266579,0.0243460127812557,0.0234857801307017,0.000460942216309658,3.69500578931452,0.000416217796734808,0,0.684168459268013,1
"1169",0,0,0,0.00169716077531777,0,0.115283186244753,0.0855181013844143,0.948424283749176,0.582033078939519,0.359781377500464,-0.069753972789028,0.436164299718221,1.27799645968704,0.0855170588582711,0.764060152192694,0,0.130471926616839,1.71926580955145,0,0.998579421559151,0,0.108972211316974,0.0288902167578451,0.0154525034153081,0.472766404832162,0.251594138931426,0.137830795821522,0.960107681515385,0.0489039695123641,4.12749163628083,0.440644137771997,0,0.612480082488946,0
"1170",0.0179418225384095,0.000569231969090177,0,0.00712359329586969,0,0.0065042814715766,0.00630133378622,0.0714870363687347,0.0460365147183801,0.0526206872754167,-0.0244421621674154,0.0186296260677279,0.425998819895679,0,0.0941203174597472,0,0.1549098661103,0.116813010273479,0.0592493803878424,0.0237969288173428,0,0.129552102618322,0.0498392172178248,0.00119459337148789,0.00749116787815568,0.050570107825168,0.0276571948831535,0.0687717580860739,0.00232388945209776,3.70995696263034,0.00498865210799988,0,0.681411251754623,0
"1171",0.0119690856582127,0.0482679978837348,0,0.0357976440849962,0,-0.0961704474725967,-0.0468099081262057,0.745951683847666,-0.00488550768439952,0.0958363195853178,-0.268472082524784,-0.652887828235565,0.425998819895679,0.00580744299336785,0.524260671731147,0,0.0506510897198608,0.44296791325125,0.0114436099863599,0.00531015645533933,0,0.00152782799590804,0.0105643329935404,0.0042100424634326,0.00596550668557932,0.0464868071933222,0.0168322853876715,0.726373601745722,-0.105086773926177,3.03843950832705,-0.0448911245121863,0,0.832008144619482,1
"1172",0.004748587625318,0.0524604182713506,0,0.000225419523587375,0,0.245400452171454,0.199842300077263,0.243322334969358,0.243335863511437,0.0556448647050383,0.144311769731752,0.30970320057328,0.55707537986358,0.526975120475523,0.0406644111386602,0,0.379154791771377,0.0158231858464281,0.411669564746816,0.00961896912195753,0,0.00140573028014672,0.0950789969418633,0.002887898565041,0.480223288189136,0.0430317066586834,0.357090460543533,0.244521806528263,0.0358223461327849,4.00103053713589,2.43012922801585,0,0.631838821123163,0
