"X2014_F04000_nm8_","X2014_EBITDA_nm8_","X2014_EBITIE_nm8_","X2014_AL_nm8_","X2014_ROI_nm8_","X2014_IOL_nm8_","X2014_F05300_nm8_","X2014_V16140_nm8_","X2014_CNS_nm8_","X2014_F12000_nm8_","X2014_F16200_nm8_","X2014_EBITS_nm8_","X2014_TOD_nm8_","X2014_F05200_nm8_","X2014_DEB_nm8_","X2014_F01000_nm8_","X2014_LEV_nm8_","X2014_COGSSALES_nm8_","X2014_CARCL_nm8_","X2014_APS_nm8_","X2014_STA_nm8_","X2014_TC_nm8_","X2014_ROL_nm8_","X2014_ER_nm8_","X2014_ARL_nm8_","X2014_TATL_nm8_","X2014_EC_nm8_","X2014_STDE_nm8_","X2014_EBITTA_nm8_","X2014_GL_nm8_","X2014_CFS_nm8_","X2014_TR_nm8_","not_survive"
0,0.00195730298622401,0.0273509773952216,0.000231183501904637,0.00261004625944195,0,0,0.0692640692640693,0.000347192997222456,0,0,0.00290976311105026,7.98758501072619e-05,0,0.000143231819107761,0,0.000511053689348264,0.00436339225777579,0.000497029656102815,3.69591295385811e-05,0.00337745717756129,0.00100521477847171,0.00161185185185185,0.0145367579805977,0.000919167342525007,0.00132195114796997,0.0984624246468306,0.000139924465123523,0.00173792144595064,0.00136373634430677,1.74139563975856e-05,0.00100730884557721,0
0,0.0105993839308634,0.0394578070951653,0.000139026281314333,0.00807831142943631,0,0.00396952429733017,0.212121212121212,0.00108314278043678,0.000887311446317658,0,0.0110810729400425,0.000820172436214164,0,0.00306919263936986,0,2.38496432736502e-05,0.0390403878811744,0.000423120700747266,0.000163327942065865,0.000573466697035519,0.00148060516107025,0.00109734513274336,0.0138419037464256,0.000500613655448615,0.00176180687220621,0.103405171968735,0.00351976950182023,0.0011237576807291,0.00269926427793282,4.67894959340634e-05,0.00155816977874699,0
0.000598444045481747,0.00392530161718148,0.0185557611347974,0.000861200819529813,0.00141223342366835,0,0,0.0779220779220779,0.00240567013864938,0,0,0.0145606553697677,0.000209056584648911,0,0.000295375840293339,0,0.000247816982981377,0.0338345864661654,0.00123478099233905,5.85603049982229e-05,0.00152066040108847,0.000382489666609813,0.000514942528735632,0.0146983823412224,0,0.0018530682927571,0.0973797254722101,0.000338738879046859,0.00391557743450462,0.00191893934988661,4.74020612251141e-05,0.000379071827722502,0
5.98444045481747e-05,0.0126422520749551,0.0101895798139061,0.000293949538662531,-0.0110974783273064,0,0,0.415584415584416,0.00199120918021181,0,0,0.0273551854873542,3.01022288894359e-05,0,0.000228491885652203,0,0.000320357764032389,0.0678770292526076,0.000939881600435493,0.000250242840828666,0.000803049833502722,0.000862234770270319,-0.00117919762258544,0.0166293393057111,0.00190887300571577,0.000795527808213725,0.086072237204412,0.000144061362353262,0.00388476558506613,0.000113941935189827,0.000192689387074616,0.000755304166098769,0
0.000478755236385398,0.0239903311371609,0.00467255305625079,0.000767956339538057,0.00599550791070637,0,0,0.398268398268398,0.00107936662547257,0,0,0.00204221097564599,5.7251682806508e-05,0,0.00788687444829225,0,9.28113539362022e-06,0.00502047356239986,0.0024878706899418,3.67993720684235e-05,0.00199339383726753,0.0155478057649249,0.00332811020232458,0.0140985887684396,0.00887978356705869,0.0022495387181842,0.101522532558571,0.00724200362100181,0.000719906963720808,0.00104444323559811,0.000122966732432456,0.01606441097633,0
0.000598444045481747,0.00671686489261573,0.00375611838889129,2.78767984890775e-06,0.000829013661123063,0,0,0.108225108225108,9.98413631674118e-06,0,0,0.0032864697070873,0.000293147516697434,0,0.00336796360426428,0,2.1733949112278e-05,0.011440115610346,2.31098694549152e-05,8.59076557032961e-05,0.00215536473671086,0.00297862920638838,0.000206451612903226,0.0147783859418083,3.67906757711326e-05,0.000891198302667733,0.096852555002274,0.00337570813946697,0.00125265957995662,0.00209868691053447,1.18038287967051e-06,0.002936031984008,1
5.98444045481747e-05,0.00241721570976298,0.000728921606451285,0.004465482979789,-0.00306030739388118,0,0,0.0692640692640693,0.0136430047516881,0,0,0.00237692455941242,9.7781713606878e-05,0,0.0043152033679636,0,1.69630822339731e-05,0.00577387409455156,0.00147219203105166,0.000211670408330126,0.00123087116716961,0.0015633448612477,-0.00031219512195122,0.015335014848867,0.000603008149224417,0.000615924055018176,0.0933370101939983,0.00145618782486811,0.000517381212070365,0.000820625659431334,0.000309675038507914,0.00148505292808141,0
0,0.00266321553863267,0.00231276647091948,0.000769019500137324,-0.000287742901323495,0,0,0.116883116883117,0.000336100979672115,0,0,0.00698677575487556,0.000809407682121626,0,0.00242411896516602,0,3.01961870019325e-05,0.0107224410100275,0.000707675557974959,0.000346917680141066,0.000644274922337334,0.000536356477466133,-1.79271708683473e-05,0.0149340338924334,0.000316915087202764,0.000738293986406859,0.0958431223327425,0,0.000796032298145246,0,4.08395926447737e-05,0.000523175912043978,0
0.00371035308198683,0.00751903824762557,0.00442764057597941,0.00118217104437722,0.00220077386982911,0,0,0.125541125541126,0.00356115176969726,0,0,0.00179062835092151,9.28561025937355e-05,0,0.00515040401982753,0,1.42123121419774e-05,0.00442750126175989,0.00084730660977271,6.31512355947507e-05,0.00267394107954356,0.00620620330015278,0.000746736980883322,0.0145915810207305,0.00199683393559128,0.000977222159052991,0.0980924846485319,0.00590651585648373,0.000846720251259311,0.000790367960194801,0.000109416063531839,0.00619576575348689,0
0.000119688809096349,0.0118614700094122,0.00657784818351145,0.00145286669608609,0.00271673413612081,0,0,0.155844155844156,0.00187497079484743,0,0,0.0101012340673542,0.000211713217689416,0,0.00185034290758471,0,3.95597752649171e-05,0.0384332684583213,0.000605530512009689,8.28355815974123e-05,0.00134561890245017,0.00167584182201529,0.000692844036697248,0.0145225345025877,0.000776803053639591,0.0014804303735573,0.0985588594758564,0.000693051959429206,0.00240369395526371,0.00420637777819884,5.69712598491225e-05,0.0016809776929717,0
0,0.00286643278856849,0.00326726607798122,0.0025974927943883,0.00388526064012991,0,0,0.0735930735930736,0.00236670247892046,0,0,0.0018119091849154,3.68502221000769e-05,0,0.000825015278060705,0,8.87245988451844e-05,0.00397033093568214,0.00111812503012824,2.66758352500415e-05,0.003900137353703,0.00228405119700395,0.00302880658436214,0.014368550817277,0.00390495929830885,0.0015860945146045,0.0996150868292696,0.000677477758093718,0.00124968047942288,0.00103700257796903,7.90537490679391e-05,0.00231560356185544,0
0,0.0023209549071618,0.0114230552650631,0.00156388839523725,0.0103367640871282,0,0,0.0779220779220779,0.00115261025473851,0,0,0.0121031896355785,0.000493276209422839,0,0.000723161540028519,0,0.000101221021217746,0.028414015104618,0.00295998911268372,0.000193588293400392,0.00105275533324783,0.000261283263718279,0.00105164319248826,0.0135739294371129,0.000616839724478256,0.00080969312235112,0.105446580071382,6.6190355675823e-05,0.00225325293557601,0.0171609959329432,5.98754708188194e-05,0.000280399572940802,0
0,0.00634251732694447,0.0892928967902824,0.000302114803625378,0.000543563405107535,0,0,0.0995670995670996,0.00111458973190402,0,0,0.0134183295187131,0.000106760838044848,0,3.41055698562319e-05,0,0.00214625206075274,0.0374545646104409,0.00182671208660468,8.54627762375695e-05,0.0011980541323811,0.000709819533101323,0.000144796380090498,0.0148178610852579,0.00634144730323347,0.00161166046928733,0.0965945374327896,3.53959121261086e-05,0.00284287360737611,0.000741989881956155,0.000190632047518709,0.00069780450683749,0
0.000359066427289048,0.00674895182681612,0.00191424007459955,0.00100213690958662,0.00505024759685407,0,0,0.0606060606060606,0.00541957422691367,0,0,0.0251973722122977,3.90375932022537e-05,0,0.00139200108643987,0,5.25855549253165e-05,0.0430125247198418,0.00345968984048275,0.000113373041549837,0.00023338581360277,0.000580629474929508,0.00148292682926829,0.0142182501396435,0.013708385259035,0.006236526039844,0.100668114797262,0.0015963556368875,0.00103994976846401,0.00018508616789372,0.00059048007914946,0.000594873018036436,1
0.00347097546379414,0.00233165055189527,0.00216662644464109,8.54034780566439e-06,0.00718162047934461,0,0,0.0562770562770563,3.00468731220705e-05,0,0,0.00329140324577984,0.000224028937343614,0,0.030895633869763,0,0,0.00846735541591223,5.83249086243098e-05,0.000118321816875059,0.00122199027530534,0.000934813454636508,0.00122643171806168,0.0139512572533849,0.00032155374770893,0.00114128579608317,0.102594655899313,0.00332898553546051,0.000711265101179221,0.00163271143315119,1.24331086070098e-05,0.000976074462768616,0
0,0.00136904252588346,0.00498753117206983,0.000575456768810243,0.00199768062286284,0,0,0.0562770562770563,0.000217057853153127,0,0,0.00291915815245538,8.15096188944358e-05,0,0.000278400217287974,0,0.000262927774626583,0.00403939370623991,0.00242757727787669,3.08765696755077e-05,0.00354205774559757,0.000695303796228086,0.00140487804878049,0.0146189396581793,0.00445077443475165,0.00150883694512355,0.097908909314978,8.17645570113108e-05,0.00182850401828504,0.00554083353408818,4.70467186135761e-05,0.000692835400481577,0
0.00221424296828247,0.0287926756224865,0.00469349429540719,0.00150982311140702,0.0047604633605057,0,0,0.683982683982684,0.00223519479890658,0,0,0.00204002784340603,5.69915503674019e-05,0,0.00948597813539757,0,7.7165631780171e-06,0.00591870385727158,0.00154590948772606,3.59211417543905e-05,0.00326974856287431,0.0193545577599315,0.00273500357909807,0.014255342059021,0.00328650026908547,0.00140495528390531,0.100406179756877,0.00939903050596687,0.00117959550749796,0.000987075114110912,8.07843736268521e-05,0.0197777531688701,0
0.00454817474566128,0.0444404038675451,0.00389996938947143,0.000337628132190066,0.00468367129873382,0,0,1,0.000472339697252211,0,0,0.00113967472407232,0.000134505881461162,0,0.021436816731174,0,3.41464642372186e-06,0.00291108397092807,0.00110605525663734,3.0832359237828e-05,0.00314270374347391,0.0510249924699615,0.00313918276845106,0.0142652037799293,0.00304039915932385,0.001703008405594,0.100336767658913,0.0233846633052349,0.000633383895455178,0.00246521325779336,3.84820265973037e-05,0.0521046295034301,0
0.000957510472770796,0.00524086591939762,0.0156705011664387,0.000102123313901536,0.000179900172654874,0,0,0.212121212121212,0.000418423010166128,0,0,0.0184172045179508,0.000288444438661097,0,0.00383649079921233,0,1.90797146189202e-05,0.0302200065919578,3.89760725890377e-05,0.000136704383941953,0.00159568044989564,0.000428940024604174,2.83185840707965e-05,0.0148684588844163,9.68929655706993e-05,0.000756482046823002,0.0962658234051409,0.00276442073704908,0.005196994920391,0.00180509702396504,1.23671027215479e-05,0.000420244423242924,1
0,0.00977581928638658,0.0070871209074089,0.00044885627967199,0.012283862265867,0,0,0.155844155844156,0.000809701656082106,0,0,0.00495948720065751,0.00032936939964578,0,0.00142934745705167,0,5.12115855567218e-05,0.0121705906523486,0.000663937495476729,3.78172033699605e-05,0.000858172651994739,0.00258815588449828,0.00626318289786223,0.0133510905726175,0.00596424918078263,0.00507259403752066,0.107206555860642,0.00163529114022622,0.000752651794745618,0.00468160282662813,8.63185279330586e-05,0.00282387215483168,0
0,0.00303756310430393,0.00579197168369399,0.00080563947633434,0.0181523662017861,0,0,0.0562770562770563,0.00616748713358694,0,0,0.0172005824535857,1.37001851482164e-05,0,0.000197766008012494,0,0.00037013008616961,0.0485202260559191,0.00198726315168131,0.000244551248459078,0.000439157417583006,0.000208300824130961,0.00134592274678111,0.0127216312056738,0.000250618714952539,0.00147716490936559,0.112511077717412,0.000143087974769794,0.0013358141310052,4.58868201580801e-05,0.000141367044117856,0.000238517105083822,1
0,0.00181825960468897,0.00900973373019065,0.000161127895266868,-0.000539700517964635,0,0,0.0865800865800866,0.000210634712600637,0,0,0.0191897654584222,0,0,0.0144802064235757,0,0,0.0134395221503236,0.00212302667392488,2.74050688415329e-05,0.00231639059072687,0.000142980008201391,-0.000426666666666667,0.0149696048632219,0,0.00259946696323508,0.0956153786524031,0.000272548523371036,0.00786075238629983,0,4.15041089067819e-06,0.000139134977965563,1
0,0.00412851886711731,0.0286380822138203,0.00198860377069869,0.00836005342602415,0,6.40245854408093e-05,0.0822510822510823,0.00157759332071259,0,0,0.00468556687462159,0.000382397054948278,0,0.000268214843484756,0,0.000272912373663035,0.0101303393986321,0.00834046193327631,1.66310047400469e-05,0.000826366784427575,0.00114456585245479,0.0100455696202532,0.0138078977322476,0.0204194770396378,0.012007031554865,0.103659837654434,0.000307590476375883,0.0006847273111951,0.012359382671249,0.000136775680710087,0.00120749284448685,0
0,0.00290921536750235,0.0204327889952538,0.000305047957058634,-0.00205712733069412,0,0.000832319610730521,0.0649350649350649,0.000614070077467302,0,0,0.00650636975306534,8.74053002133349e-05,0,1.09129005034485e-05,0,0.00670757967269596,0.0106742200145114,0.000890780422625822,4.79369213328782e-05,0.0015523669866603,0.000712722680475971,-0.00103931623931624,0.015187468239765,0.00106057770291347,0.00221749400709896,0.0942437814306811,1.10174638568354e-05,0.00178614123173425,0.00111331226771886,2.79226728114276e-05,0.00068360706010631,0
0.00448833034111311,0.00903781979977753,0.0193295562935978,0.0101757758857457,0.0121232613499467,0,0,0.0995670995670996,0.0208746114768107,0,0,0.00642386837562443,7.47410305424703e-05,0,0.00177565016636111,0,4.12238575896363e-05,0.0192101255710613,0.00635630526377574,6.27975947997587e-05,0.000845262171429204,0.00190954518567442,0.00367112810707457,0.0133691935799996,0.0050103976218057,0.00305530083393915,0.107061389208627,0.00137052971752292,0.000960219948597976,0.000934194389084777,0.000510957920214519,0.00208063581845441,0
0,0.0020214768546248,0.00501434585579064,2.93552845627898e-05,0.000268487378886455,0,0,0.0649350649350649,0.000311972823700691,0,0,0.0105455092296703,0.00163843171402272,0,0.000162425847392236,0,0.000450661952899152,0.0210112428580205,4.72383557453087e-05,0.000379740833002172,0.000415634385799165,0.000287411590090106,1.52019002375297e-05,0.0148561016131626,6.93517346602632e-05,0.00104551007725584,0.0963458970962917,0.00010928487868936,0.000775107043526197,0.00395300093533874,1.4343485496248e-05,0.00028181931761392,0
0.00436864153201676,0.00459912723538975,0.000671614287611803,7.21468187762095e-06,4.48233566774945e-05,0,0,0.0865800865800866,9.02194136139093e-05,0,0,0.00351281181505061,0.00120443070009752,0,3.97830076554286e-05,0,0.00183996017146522,0.00599629029507078,0.000928516939972291,0.000431339174433095,0.000347871440338588,0.00172156639316599,2.322206095791e-06,0.014887340739346,0.000437002743847531,0.00109973820741419,0.0961437279050745,2.77283027603551e-05,0.000216100771582086,0.00246960811457049,6.04421725862751e-05,0.00168452705465449,0
0.000299222022740874,0.00775434243176179,0.000290814920353478,2.83736421761293e-05,0.000248413556165956,0,0,0.0735930735930736,9.70567301489578e-05,0,0,0.00251680260803272,0.000933018037582702,0,0.0047693012833571,0,1.53479818610997e-05,0.00415191905712603,0.000313196769599033,0.000430032913540393,0.000452619493480964,0.00341700445996015,1.25289197366079e-05,0.014858899965283,0.000403999464798136,0.000847797323166888,0.0963277524324163,0.000912064165709502,0.000201448977301756,0.00699372436519263,5.59822039180342e-05,0.00334988755622189,0
0,0.00473817061692479,0.0033871179436807,0.00269767157984682,0.000646328279872535,0,0,0.0822510822510823,0.0013782255605754,0,0,0.00135275285205393,3.71643391075031e-05,0,0.00104230325252937,0,0,0.00261955640704443,0.00208714247005378,1.20626460113366e-05,0.0073701779886851,0.0047756774312952,0.00114798206278027,0.0148036253776435,0.00209485777879611,0.00185612163294123,0.0966874262729861,0.00116417154982771,0.00176310871328326,0.00186519495119833,3.50214429536682e-05,0.00469935486802053,0
0.000239377618192699,0.0078719945238299,0.0157670340278336,0.000986184475259161,0.00474616953102243,0,0,0.0865800865800866,0.00122057137075014,0,0,0.00235266681299384,0.000299095524905516,0,0.00160589393630746,0,4.55815592375895e-05,0.00420328192252511,0.0018840750632237,2.59463758390608e-05,0.00136828083561715,0.00453616777288678,0.00377505285412262,0.0142571766553804,0.0137034922300582,0.00464809550508532,0.100393259610321,0.00184164930792143,0.000569270039799112,0.00619632142436958,0.000134707790728145,0.00463475648539367,0
0,0.00238512877556259,0.0355562706137881,0.00769019500137324,0.0177982294162258,0,0,0.112554112554113,0.0163579712653627,0,0,0.0186707969586032,0,0,0.000112039111835404,0,0.000653335682405451,0.00662678324896456,0.00946070241961219,4.45927006961093e-05,0.000880305083844905,0.000164753613511248,0.00736969696969696,0.0127579285427539,0.0139349701393497,0.00420368346327351,0.112190974614509,0.000128487161017774,0.00290655619122771,0,0.000515715961540571,0.000188116169188133,0
0,0.00188243347308976,0.00370042635347116,2.74649821477617e-05,0.000991008008353167,3.1885104712117e-05,0,0.0822510822510823,2.72324562465203e-05,0,0,0.00237762375457802,0.000622472792222393,0,0.000298770964894412,0,0.000245000880902043,0.00318553317459296,0.000571083154382812,2.07863952233403e-05,0.000859466559267361,0.00109013183918015,0.00101818181818182,0.0147560770223994,0.0046449900464499,0.0092367423125442,0.0969989811723742,0.000342632429380731,0.000361372226860954,0.0160968879349992,3.05860095452881e-05,0.00107616646222343,0
5.98444045481747e-05,0.00236373748609566,0.00860751347437857,0,0.000203680080534547,0,0,0.112554112554113,0,0,0,0.00916069746867953,0.000530561281055402,0,6.15599515579145e-05,0,0.00118907094197792,0.00902392389124657,0.000362910542551261,0.000225947718632294,0.000770769814826604,0.000378860732391504,1.93939393939394e-05,0.0148651397420772,0.00017695200176952,0.00094753297523516,0.0962873179874868,1.13383608623743e-05,0.00124863612759428,0.00785898374113081,1.2443296895953e-05,0.000371263232020353,0
0.00191502094554159,0.00977581928638658,0.048802724371866,0.000587571648153617,0.000694559309802734,0,0,0.108225108225108,0.0020143798571244,0,0,0.0102480554971621,0.000314759686347905,0,0.00845386025667142,0,8.65866567043367e-06,0.0257827452519998,0.000583155691673644,0.000179406704190768,0.00115803846458546,0.00144431581888715,8.3534136546185e-05,0.0147969535059114,0.0025576759593117,0.000794264841929157,0.0967310221460115,0.00388381645803726,0.00209868428638969,0.00235411462889939,0.000182501166207005,0.00142187429012766,0
0.000119688809096349,0.00491999657739369,0.00311983015812503,0.00183870827852383,0.015783736385176,0,0,0.0865800865800866,0.0121111073496056,0,0,0.0184226469130363,0.000661198234514843,0,0.000736742038432811,0,9.93551959418425e-05,0.0739132391323913,0.00107860389158259,0.000143369297413048,0.0004905559827556,0.000352006619176014,0.00212350230414746,0.0129684097941098,0.00494466682364022,0.00234629307165449,0.110370080834731,0.000813752019779236,0.00159817106163708,0.00257388834649862,0.000459271298116818,0.000395398891463359,1
0,0.00151878155215196,0.0511624165392969,0.000274649821477617,0.00216829047758927,0,0,0.0562770562770563,0.0002864982905602,0,0,0.0022061793737765,9.90102207727453e-05,0,0.00351395396211041,0,0,0.00426533064775478,0.000119760479041916,2.18682686735489e-05,0.00641717612187021,0.0010320688916872,0.00210909090909091,0.0145959499684737,8.29462508294628e-05,0.00117589523905083,0.0980631230146295,0.00190005256292951,0.00250361437286224,0.00243369615207727,6.20977507307577e-06,0.0010300247603471,0
0,0.00408573628818345,0.0150028155417907,0.00149890434760058,0.0316886850887149,0,0,0.0606060606060606,0.0139220451114941,0,0,0.00974416134032287,0.000131086952410005,0,0.00158212806409995,0,4.62662607712014e-05,0.0343227936363378,0.00237469724582456,0.000194715625648405,0.0011575199628297,0.000706190598883014,0.00398283261802575,0.0114738633109281,0.000187964036214404,0.000732146006275973,0.124746512877714,0.00181439445558432,0.00199459907489105,0.000361875673993444,0.00028571486686867,0.000896568761074008,0
0,0.00591469153760589,0.0296570401952108,0.00279456193353474,0.0155863249062456,0,0,0.138528138528139,0.0139499811486741,0,0,0.00706655080760581,0,0,0.00869151897874652,0,8.42190528100774e-06,0.0237429001002339,0.000401499063670725,0.00010464815328712,0.00150586876250593,0.00110900229711536,0.0028,0.0129894102788303,0.00175353558394161,0.00104714855696725,0.110191641233054,0.00996748885471217,0.00188181648035663,0,0.000331985492134499,0.00124369633365136,1
0,0.0307820655429109,0.0010756258399054,0.00026581180278241,0.00219117602498265,0,0,0.402597402597403,0.000257565455278741,0.000887311446317658,0,0.0030521530180534,8.82586013360923e-06,0,0.00118805110147542,0,6.16127955238453e-05,0.00580133032570577,0.00063965615454514,0.000101340021650647,0.00188860645434502,0.0126076432612506,0.000467687283119004,0.0145928716383663,0.00164937578501795,0.000862193073384471,0.0980838091874053,0.000273104744847303,0.00101936667094282,0.000233546157993976,5.70954219574898e-05,0.0125853266548544,0
0,0.00209634636775905,0.0286380822138203,0.00161127895266868,0.000802422656898361,0,0,0.12987012987013,0.00143776530193072,0,0,0.0099131209623524,0.000631571719320267,0,7.80878658246758e-05,0,0.000937394674755643,0.0166545322169639,0.00049992778820837,2.0487902211879e-05,0.000965039638643068,0.000384667027140799,0.00111304347826087,0.0147820543469599,0.000317359568390987,0.00834611466456747,0.0968285194789709,8.17645570113108e-05,0.00169175790754258,0.0181482373725207,3.03537512900345e-05,0.000379071827722502,0
0.000239377618192699,0.00872764610250706,0.0570348322741533,0.000147598072000184,0.0535312158104475,0,0,0.0995670995670996,0.000308957183683628,0,0,0.0148485821593622,8.40722306569687e-06,0,0.000560195559177022,0,0.00013066713648109,0.043943507723197,0.000494640090448473,4.38822917103338e-05,0.000592921241422887,0.000520389166905572,0.0140024242424243,0.0099060513954131,0.0024330900243309,0.0050353311106022,0.144489906234141,0.000510055093737224,0.0015569141040168,0.000102982634553248,4.79413224303969e-05,0.000765242378810595,0
0,0.0828270728159494,0.000766442365955638,3.93052165951234e-05,0.0002635568139022,0,0,0.0735930735930736,0.000226411841786944,0,0,0.0011819109869795,0.000129373157938158,0,2.99639080619632e-05,0,0.00244291063220838,0.00438781960097548,0.000567614362804357,0.000120976013146045,0.000839005962581908,0.0989624877069853,4.82986514244887e-05,0.0148567888513067,0.00930156604773569,0.00162117332886199,0.0963414403744411,3.42039819173849e-05,0.000175360782383978,0.000575869763255265,0.000355666208397862,0.0970324496842488,1
0,0.00348678018310944,0.00429034939532889,0.000103582218385844,0.0044507290713471,0,0,0.125541125541126,2.04445709820361e-05,0,0,0.00118259806940865,0.000220862905570339,0,0.0510796496231412,0,0,0.00206540031725838,0.000533521873312411,4.25597371510632e-05,0.00258898448216208,0.00435181791459666,0.00223111111111111,0.0142952021225508,0.000395377128953772,0.00149760957256892,0.10012621192784,0.00537309946074328,0.000541438670226625,0.0286918814743435,5.63984523804273e-06,0.00443457248648403,1
0,0.0051873876957303,0.0362802670742499,4.53881395117938e-05,0.00578890631048104,0,0,0.103896103896104,8.44261833736702e-05,0,0,0.00516207307023165,3.96296766710678e-05,0,0.000723161540028519,0,0.000101221021217746,0.0101002543767769,0.00119930593358737,3.89947789364796e-05,0.0026131845581634,0.0013463345949928,0.00303474178403756,0.0141245703345951,0.00308419862239128,0.00161938624470224,0.101335786035777,0.000829326221114723,0.00238548608907225,0.000546279362515735,3.90936453220117e-05,0.00138851029030939,0
0,0.0101180799178574,0.00422461017072303,0.00330232419012295,0.00462159096641698,0,0,0.238095238095238,0.00251682272408571,0,0,0.00134176708857421,0.000101737643502364,0,0.00205744550825015,0,3.55776856755442e-05,0.00235965104460351,0.00195764534739861,1.5977344803033e-05,0.0024179760981051,0.00948385668612985,0.0059986798679868,0.0142731861838666,0.0036857700368577,0.00427140135047957,0.100280653445948,0.0023594915023264,0.000573735596699117,0.00342277060758352,6.79198149172211e-05,0.00967910930898187,0
0.00191502094554159,0.0284183280568153,0.00310302014406345,0.000114806121162886,0.00314718448099961,0,0,0.151515151515152,0.000912669439065429,0,0,0.0107077071390453,0.000574449131974042,0,0.0130746248387316,0,5.59856596192671e-06,0.0277449573803696,0.00107766165685913,0.000265093378717335,0.000439618076851933,0.00372691544220378,0.000252609711763178,0.0144654290531975,0.00415855584007945,0.0014159651656397,0.0989479421598927,0.00942628535830397,0.000832443341657766,0.00185281540873735,0.000361077768998248,0.0037530950433874,1
0,0.0215410284931976,0.0148553347813262,0.00334565864226591,0.0859919385516461,0,0,0.138528138528139,0.0199816077005016,0,0,0.0114812080828336,3.83286322395752e-05,0,0.00638622937461805,0,1.14620295158851e-05,0.0404654853213436,0.00275113050907132,0.000178146718861342,0.000594125134789881,0.00151834607694066,0.00575693779904306,0.00823399757095948,0.00067133105934489,0.00155909018727953,0.173831049249026,0.00514727354137871,0.00120628012200911,0.000164552150275657,0.000430944594220992,0.00268615692153923,0
0,0.00297338923590314,0.0426353471160808,0.000735947480111647,0.00798072575772557,0,0,0.0735930735930736,0.000939495092561621,0,0,0.00153422183110823,0.00024257865970995,0,0.000981191009710056,0,7.46023443577154e-05,0.00431417813014438,0.00881256355214101,2.67620501587758e-05,0.00196078789294859,0.0026106552766518,0.00597923875432526,0.0138537213409702,0.00500088399464552,0.00314468388285957,0.103316964593542,0.00112523604648899,0.000531987505319876,0.00487229908330756,6.01643219260038e-05,0.00274507632547363,0
0,0.00247069393343031,0.0336256133858901,0.027190332326284,0.00625417659053134,0,0,0.12987012987013,0.0124129053349952,0,0,0.0114682711165775,0.000242697711957491,0,8.14829904257486e-05,0,0.000898336563307491,0.017844532565593,0.0231899836690256,1.9140823137427e-05,0.00114495485460859,0.000308459408556301,0.00666666666666669,0.0140661938534279,0.00212895377128954,0.00752970598725547,0.101756342347365,4.67226040064633e-05,0.00232203612280542,0.0136312535132097,0.000257270013161148,0.000319442551451547,0
0,0.0144498160349106,0.00137032280255979,7.71356945426497e-05,-0.00332537838425424,0,0,0.0822510822510823,0.000224270187431733,0,0,0.0125166381762532,0.000220716246742746,0,0.00799891356012766,0,9.15113646832761e-06,0.0447172873720589,0.000773979830085629,0.000381922531141323,0.000541718557860348,0.00169398649310684,-0.00019830220713073,0.0153744812594691,0.000272638270977656,0.000797586874330728,0.0930974133772657,0.00146397492553585,0.00119906870712237,0.00194646765455133,3.68257371920745e-05,0.00160502135295988,0
5.98444045481747e-05,0.00776503807649525,0.0182607996138686,0.000117119395238032,0.00227878592308917,0,0,0.229437229437229,0.000109534114897968,0,0,0.0036773441043696,0.000504534266563017,0,5.59387196176767e-05,0,0.00130855961822826,0.00688291976986341,0.000105540310843989,5.97685206160924e-05,0.000846208934986664,0.00345401958898691,0.00094335260115607,0.0145810992397152,0.000284798109784397,0.00326269801563228,0.0981629994928821,2.1043712518784e-05,0.000550293691985832,0.0138324505426748,7.45592385763897e-06,0.00345068942801327,0
0,0.00347608453837597,0.00833936663717051,0.00105252899327551,0.000597309000219275,0,0,0.155844155844156,0.00207575213981856,0,0,0.0129658967731176,5.6484562231194e-05,0,0.000210497725266517,0,0.000347743185796449,0.0259572148794114,0.00524924177618788,4.13440591635391e-05,0.000705159720646448,0.000387570174515447,0.000309677419354838,0.0148104124569119,0.00211914292441723,0.00566012967801185,0.0966431179035684,0.00024140012070006,0.0016168611059122,0.000734374150029919,6.81687598804127e-05,0.000381201444732179,0
0.00221424296828247,0.0124176435355523,0.0148894625606073,0.00199880173875355,0.0014239419915942,0,0,0.0779220779220779,0.00399987301990413,0,0,0.0112659638043101,8.32982092550974e-05,0,0.00102872275412508,0,7.11553713510885e-05,0.0124241949290476,0.00232831161335598,5.36342800580311e-05,0.00134404315820245,0.00146318627682236,0.00057029702970297,0.0146967850782641,0.0038303100383031,0.00228913455920834,0.0973903088091479,0.00092277142912765,0.00267771421056092,0.00106730420304395,0.000142751156585956,0.00145026918359002,0
0,0.00468469239325747,0.000921026093018972,0.00142352398996364,-0.0025191038810642,0,0,0.0995670995670996,0.00414633822983509,0,0,0.00638965576740575,0.000150167491834135,0,0.00327969036463638,0,2.23189208275153e-05,0.0149090652756238,0.00112551310156101,0.000249940564266882,0.000762816866630513,0.0010415041206548,-0.000225258799171843,0.0152550609746838,0.000105786522796996,0.000865505752510484,0.0938262023107705,0.000918877878793778,0.000861946690233818,0.00132191957012605,8.99295677670938e-05,0.00099453114351915,0
